Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
09/25/2023,APRJ,912796CS6,912796CS6,UNITED STATES TREAS BILLS 09/28/2023,840000.00,99.956417,839633.90,1.60%,52369800.00,2100000,84.000000000000,
09/25/2023,APRJ,912796ZN2,912796ZN2,UNITED STATES TREAS BILLS 12/28/2023,841700.00,98.616437,830054.55,1.58%,52369800.00,2100000,84.000000000000,
09/25/2023,APRJ,912797LL9,912797LL9,UNITED STATES TREAS BILLS 03/21/2024,52427700.00,97.380598,51054407.78,97.49%,52369800.00,2100000,84.000000000000,
09/25/2023,APRJ,Cash&Other,Cash&Other,Cash & Other,55831.45,1.000000,55831.45,0.11%,52369800.00,2100000,84.000000000000,Y
09/25/2023,APRQ,4SPX  240328P02424270,4SPX  240328P02424270,SPX 03/28/2024 2424.27 P,3648.00,5.748900,2097198.72,5.54%,37855532.50,1525000,61.000000000000,
09/25/2023,APRQ,4SPX  240328P02465360,4SPX  240328P02465360,SPX 03/28/2024 2465.36 P,-3709.00,6.129800,-2273542.82,-6.01%,37855532.50,1525000,61.000000000000,
09/25/2023,APRQ,4XSP  240328P00246540,4XSP  240328P00246540,XSP 03/28/2024 246.54 P,-302.00,0.614600,-18560.92,-0.05%,37855532.50,1525000,61.000000000000,
09/25/2023,APRQ,912796CS6,912796CS6,UNITED STATES TREAS BILLS 09/28/2023,514300.00,99.956417,514075.85,1.36%,37855532.50,1525000,61.000000000000,
09/25/2023,APRQ,912796ZN2,912796ZN2,UNITED STATES TREAS BILLS 12/28/2023,515300.00,98.616437,508170.50,1.34%,37855532.50,1525000,61.000000000000,
09/25/2023,APRQ,912797LL9,912797LL9,UNITED STATES TREAS BILLS 03/21/2024,37993400.00,97.380598,36998200.12,97.74%,37855532.50,1525000,61.000000000000,
09/25/2023,APRQ,Cash&Other,Cash&Other,Cash & Other,29178.95,1.000000,29178.95,0.08%,37855532.50,1525000,61.000000000000,Y
09/25/2023,BALT,2SPY  230929C00001110,2SPY  230929C00001110,SPY 09/29/2023 1.11 C,9933.00,429.166900,426291481.77,97.07%,439157840.00,15800000,632.000000000000,
09/25/2023,BALT,2SPY  230929C00454630,2SPY  230929C00454630,SPY 09/29/2023 454.63 C,-9933.00,0.010800,-10727.64,0.00%,439157840.00,15800000,632.000000000000,
09/25/2023,BALT,2SPY  230929P00354620,2SPY  230929P00354620,SPY 09/29/2023 354.62 P,-9933.00,0.042000,-41718.60,-0.01%,439157840.00,15800000,632.000000000000,
09/25/2023,BALT,2SPY  230929P00443280,2SPY  230929P00443280,SPY 09/29/2023 443.28 P,9933.00,12.677600,12592660.08,2.87%,439157840.00,15800000,632.000000000000,
09/25/2023,BALT,Cash&Other,Cash&Other,Cash & Other,317918.61,1.000000,317918.61,0.07%,439157840.00,15800000,632.000000000000,Y
09/25/2023,BAPR,2SPY  240328C00004110,2SPY  240328C00004110,SPY 03/28/2024 4.11 C,3619.00,423.550000,153282745.00,99.00%,154837760.00,4400000,176.000000000000,
09/25/2023,BAPR,2SPY  240328C00491840,2SPY  240328C00491840,SPY 03/28/2024 491.84 C,-3619.00,1.640000,-593516.00,-0.38%,154837760.00,4400000,176.000000000000,
09/25/2023,BAPR,2SPY  240328P00372540,2SPY  240328P00372540,SPY 03/28/2024 372.54 P,-3619.00,4.850000,-1755215.00,-1.13%,154837760.00,4400000,176.000000000000,
09/25/2023,BAPR,2SPY  240328P00409400,2SPY  240328P00409400,SPY 03/28/2024 409.4 P,3619.00,9.910000,3586429.00,2.32%,154837760.00,4400000,176.000000000000,
09/25/2023,BAPR,Cash&Other,Cash&Other,Cash & Other,313961.48,1.000000,313961.48,0.20%,154837760.00,4400000,176.000000000000,Y
09/25/2023,BAUG,2SPY  240731C00004590,2SPY  240731C00004590,SPY 07/31/2024 4.59 C,4300.00,421.500200,181245086.00,96.74%,187351175.00,5650000,226.000000000000,
09/25/2023,BAUG,2SPY  240731C00550950,2SPY  240731C00550950,SPY 07/31/2024 550.95 C,-4300.00,0.576900,-248067.00,-0.13%,187351175.00,5650000,226.000000000000,
09/25/2023,BAUG,2SPY  240731P00416590,2SPY  240731P00416590,SPY 07/31/2024 416.59 P,-4300.00,15.946100,-6856823.00,-3.66%,187351175.00,5650000,226.000000000000,
09/25/2023,BAUG,2SPY  240731P00457800,2SPY  240731P00457800,SPY 07/31/2024 457.8 P,4300.00,29.713700,12776891.00,6.82%,187351175.00,5650000,226.000000000000,
09/25/2023,BAUG,Cash&Other,Cash&Other,Cash & Other,430109.63,1.000000,430109.63,0.23%,187351175.00,5650000,226.000000000000,Y
09/25/2023,BDEC,2SPY  231130C00004090,2SPY  231130C00004090,SPY 11/30/2023 4.09 C,2295.00,426.188600,97810283.70,99.17%,98624120.00,2800000,112.000000000000,
09/25/2023,BDEC,2SPY  231130C00509600,2SPY  231130C00509600,SPY 11/30/2023 509.6 C,-2295.00,0.033300,-7642.35,-0.01%,98624120.00,2800000,112.000000000000,
09/25/2023,BDEC,2SPY  231130P00370990,2SPY  231130P00370990,SPY 11/30/2023 370.99 P,-2295.00,1.237900,-284098.05,-0.29%,98624120.00,2800000,112.000000000000,
09/25/2023,BDEC,2SPY  231130P00407690,2SPY  231130P00407690,SPY 11/30/2023 407.69 P,2295.00,4.016200,921717.90,0.93%,98624120.00,2800000,112.000000000000,
09/25/2023,BDEC,Cash&Other,Cash&Other,Cash & Other,181758.14,1.000000,181758.14,0.18%,98624120.00,2800000,112.000000000000,Y
09/25/2023,BFEB,2SPY  240131C00004080,2SPY  240131C00004080,SPY 01/31/2024 4.08 C,2310.00,424.484500,98055919.50,99.09%,98956865.00,2950000,118.000000000000,
09/25/2023,BFEB,2SPY  240131C00485660,2SPY  240131C00485660,SPY 01/31/2024 485.66 C,-2310.00,0.813700,-187964.70,-0.19%,98956865.00,2950000,118.000000000000,
09/25/2023,BFEB,2SPY  240131P00369900,2SPY  240131P00369900,SPY 01/31/2024 369.9 P,-2310.00,2.926900,-676113.90,-0.68%,98956865.00,2950000,118.000000000000,
09/25/2023,BFEB,2SPY  240131P00406490,2SPY  240131P00406490,SPY 01/31/2024 406.49 P,2310.00,6.914900,1597341.90,1.61%,98956865.00,2950000,118.000000000000,
09/25/2023,BFEB,Cash&Other,Cash&Other,Cash & Other,165572.23,1.000000,165572.23,0.17%,98956865.00,2950000,118.000000000000,Y
09/25/2023,BJAN,2SPY  231229C00003840,2SPY  231229C00003840,SPY 12/29/2023 3.84 C,3513.00,424.676100,149188713.93,99.58%,149821245.00,4050000,162.000000000000,
09/25/2023,BJAN,2SPY  231229C00478310,2SPY  231229C00478310,SPY 12/29/2023 478.31 C,-3513.00,0.588600,-206775.18,-0.14%,149821245.00,4050000,162.000000000000,
09/25/2023,BJAN,2SPY  231229P00348010,2SPY  231229P00348010,SPY 12/29/2023 348.01 P,-3513.00,1.213500,-426302.55,-0.28%,149821245.00,4050000,162.000000000000,
09/25/2023,BJAN,2SPY  231229P00382440,2SPY  231229P00382440,SPY 12/29/2023 382.44 P,3513.00,2.809300,986907.09,0.66%,149821245.00,4050000,162.000000000000,
09/25/2023,BJAN,Cash&Other,Cash&Other,Cash & Other,275503.89,1.000000,275503.89,0.18%,149821245.00,4050000,162.000000000000,Y
09/25/2023,BJUL,2SPY  240628C00004450,2SPY  240628C00004450,SPY 06/28/2024 4.45 C,7843.00,421.480300,330566999.29,97.42%,339334800.00,9800000,392.000000000000,
09/25/2023,BJUL,2SPY  240628C00528610,2SPY  240628C00528610,SPY 06/28/2024 528.61 C,-7843.00,0.863600,-677321.48,-0.20%,339334800.00,9800000,392.000000000000,
09/25/2023,BJUL,2SPY  240628P00403380,2SPY  240628P00403380,SPY 06/28/2024 403.38 P,-7843.00,12.089200,-9481559.56,-2.79%,339334800.00,9800000,392.000000000000,
09/25/2023,BJUL,2SPY  240628P00443290,2SPY  240628P00443290,SPY 06/28/2024 443.29 P,7843.00,23.186300,18185015.09,5.36%,339334800.00,9800000,392.000000000000,
09/25/2023,BJUL,Cash&Other,Cash&Other,Cash & Other,734442.99,1.000000,734442.99,0.22%,339334800.00,9800000,392.000000000000,Y
09/25/2023,BJUN,2SPY  240531C00004190,2SPY  240531C00004190,SPY 05/31/2024 4.19 C,2483.00,423.337300,105114651.59,98.79%,106401135.00,3225000,129.000000000000,
09/25/2023,BJUN,2SPY  240531C00501130,2SPY  240531C00501130,SPY 05/31/2024 501.13 C,-2483.00,2.445600,-607242.48,-0.57%,106401135.00,3225000,129.000000000000,
09/25/2023,BJUN,2SPY  240531P00380240,2SPY  240531P00380240,SPY 05/31/2024 380.24 P,-2483.00,7.256300,-1801739.29,-1.69%,106401135.00,3225000,129.000000000000,
09/25/2023,BJUN,2SPY  240531P00417860,2SPY  240531P00417860,SPY 05/31/2024 417.86 P,2483.00,13.932500,3459439.75,3.25%,106401135.00,3225000,129.000000000000,
09/25/2023,BJUN,Cash&Other,Cash&Other,Cash & Other,233764.85,1.000000,233764.85,0.22%,106401135.00,3225000,129.000000000000,Y
09/25/2023,BMAR,2SPY  240229C00003970,2SPY  240229C00003970,SPY 02/29/2024 3.97 C,2141.00,424.756000,90940259.60,99.57%,91330750.00,2500000,100.000000000000,
09/25/2023,BMAR,2SPY  240229C00480470,2SPY  240229C00480470,SPY 02/29/2024 480.47 C,-2141.00,2.185300,-467872.73,-0.51%,91330750.00,2500000,100.000000000000,
09/25/2023,BMAR,2SPY  240229P00360600,2SPY  240229P00360600,SPY 02/29/2024 360.6 P,-2141.00,3.066800,-656601.88,-0.72%,91330750.00,2500000,100.000000000000,
09/25/2023,BMAR,2SPY  240229P00396270,2SPY  240229P00396270,SPY 02/29/2024 396.27 P,2141.00,6.394000,1368955.40,1.50%,91330750.00,2500000,100.000000000000,
09/25/2023,BMAR,Cash&Other,Cash&Other,Cash & Other,144060.80,1.000000,144060.80,0.16%,91330750.00,2500000,100.000000000000,Y
09/25/2023,BMAY,2SPY  240430C00004170,2SPY  240430C00004170,SPY 04/30/2024 4.17 C,3083.00,423.260400,130491181.32,98.84%,132021955.00,4225000,169.000000000000,
09/25/2023,BMAY,2SPY  240430C00496870,2SPY  240430C00496870,SPY 04/30/2024 496.87 C,-3083.00,2.011900,-620268.77,-0.47%,132021955.00,4225000,169.000000000000,
09/25/2023,BMAY,2SPY  240430P00378500,2SPY  240430P00378500,SPY 04/30/2024 378.5 P,-3083.00,6.269100,-1932763.53,-1.46%,132021955.00,4225000,169.000000000000,
09/25/2023,BMAY,2SPY  240430P00415940,2SPY  240430P00415940,SPY 04/30/2024 415.94 P,3083.00,12.515000,3858374.50,2.92%,132021955.00,4225000,169.000000000000,
09/25/2023,BMAY,Cash&Other,Cash&Other,Cash & Other,222616.24,1.000000,222616.24,0.17%,132021955.00,4225000,169.000000000000,Y
09/25/2023,BNOV,2SPY  231031C00003870,2SPY  231031C00003870,SPY 10/31/2023 3.87 C,2024.00,426.381100,86299534.64,99.69%,86569087.50,2625000,105.000000000000,
09/25/2023,BNOV,2SPY  231031C00497010,2SPY  231031C00497010,SPY 10/31/2023 497.01 C,-2024.00,0.011900,-2408.56,0.00%,86569087.50,2625000,105.000000000000,
09/25/2023,BNOV,2SPY  231031P00351450,2SPY  231031P00351450,SPY 10/31/2023 351.45 P,-2024.00,0.338700,-68552.88,-0.08%,86569087.50,2625000,105.000000000000,
09/25/2023,BNOV,2SPY  231031P00386220,2SPY  231031P00386220,SPY 10/31/2023 386.22 P,2024.00,0.902500,182666.00,0.21%,86569087.50,2625000,105.000000000000,
09/25/2023,BNOV,Cash&Other,Cash&Other,Cash & Other,156006.64,1.000000,156006.64,0.18%,86569087.50,2625000,105.000000000000,Y
09/25/2023,BOCT,2SPY  230929C00003580,2SPY  230929C00003580,SPY 09/29/2023 3.58 C,3447.00,426.760000,147104172.00,99.83%,147350775.00,4125000,165.000000000000,
09/25/2023,BOCT,2SPY  230929C00458800,2SPY  230929C00458800,SPY 09/29/2023 458.8 C,-3447.00,0.040000,-13788.00,-0.01%,147350775.00,4125000,165.000000000000,
09/25/2023,BOCT,2SPY  230929P00325030,2SPY  230929P00325030,SPY 09/29/2023 325.03 P,-3447.00,0.040000,-13788.00,-0.01%,147350775.00,4125000,165.000000000000,
09/25/2023,BOCT,2SPY  230929P00357190,2SPY  230929P00357190,SPY 09/29/2023 357.19 P,3447.00,0.040000,13788.00,0.01%,147350775.00,4125000,165.000000000000,
09/25/2023,BOCT,Cash&Other,Cash&Other,Cash & Other,257226.11,1.000000,257226.11,0.17%,147350775.00,4125000,165.000000000000,Y
09/25/2023,BOUT,ABNB,009066101,AIRBNB INC,624.00,132.200000,82492.80,0.68%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,ACGL,G0450A105,ARCH CAP GROUP LTD,2632.00,80.960000,213086.72,1.76%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,AIG,026874784,AMERICAN INTL GROUP INC,11880.00,61.580000,731570.40,6.03%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,AMH,02665T306,AMERICAN HOMES 4 RENT,19904.00,34.320000,683105.28,5.63%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,AMP,03076C106,AMERIPRISE FINL INC,1200.00,333.490000,400188.00,3.30%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,ATVI,00507V109,ACTIVISION BLIZZARD INC,2264.00,93.920000,212634.88,1.75%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,CB,H1467J104,CHUBB LIMITED,416.00,213.080000,88641.28,0.73%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,CTAS,172908105,CINTAS CORP,808.00,504.750000,407838.00,3.36%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,DKNG,26142V105,DRAFTKINGS INC NEW,23424.00,27.760000,650250.24,5.36%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,DUOL,26603R106,DUOLINGO INC,2600.00,152.670000,396942.00,3.27%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,FANG,25278X109,DIAMONDBACK ENERGY INC,2664.00,150.570000,401118.48,3.30%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,HSBC,404280406,HSBC HLDGS PLC,15864.00,39.540000,627262.56,5.17%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,IBN,45104G104,ICICI BANK LIMITED,26080.00,22.830000,595406.40,4.91%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,JPM,46625H100,JPMORGAN CHASE & CO.,600.00,145.730000,87438.00,0.72%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,LPG,Y2106R110,DORIAN LPG LTD,7616.00,29.380000,223758.08,1.84%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,LPLA,50212V100,LPL FINL HLDGS INC,840.00,241.150000,202566.00,1.67%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,MANH,562750109,MANHATTAN ASSOCIATES INC,448.00,194.450000,87113.60,0.72%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,NBIX,64125C109,NEUROCRINE BIOSCIENCES INC,3696.00,113.740000,420383.04,3.46%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,NOW,81762P102,SERVICENOW INC,152.00,554.090000,84221.68,0.69%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,NTAP,64110D104,NETAPP INC,8016.00,76.020000,609376.32,5.02%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,NVS,66987V109,NOVARTIS AG,7080.00,101.140000,716071.20,5.90%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,OKTA,679295105,OKTA INC,7392.00,80.680000,596386.56,4.91%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,PANW,697435105,PALO ALTO NETWORKS INC,368.00,228.510000,84091.68,0.69%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,PGR,743315103,PROGRESSIVE CORP,5240.00,143.260000,750682.40,6.19%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,RSG,760759100,REPUBLIC SVCS INC,4152.00,146.360000,607686.72,5.01%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,SHEL,780259305,SHELL PLC,9640.00,64.520000,621972.80,5.12%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,TSLA,88160R101,TESLA INC,760.00,244.880000,186108.80,1.53%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,TTD,88339J105,THE TRADE DESK INC,2488.00,76.350000,189958.80,1.57%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,UBER,90353T100,UBER TECHNOLOGIES INC,15296.00,44.410000,679295.36,5.60%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,URBN,917047102,URBAN OUTFITTERS INC,12192.00,31.900000,388924.80,3.20%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,VERX,92538J106,VERTEX INC,4304.00,21.960000,94515.84,0.78%,12137080.00,400000,8.000000000000,
09/25/2023,BOUT,Cash&Other,Cash&Other,Cash & Other,15734.22,1.000000,15734.22,0.13%,12137080.00,400000,8.000000000000,Y
09/25/2023,BSEP,2SPY  240830C00004520,2SPY  240830C00004520,SPY 08/30/2024 4.52 C,4115.00,421.729100,173541524.65,97.26%,178424765.00,5275000,211.000000000000,
09/25/2023,BSEP,2SPY  240830C00539380,2SPY  240830C00539380,SPY 08/30/2024 539.38 C,-4115.00,1.270700,-522893.05,-0.29%,178424765.00,5275000,211.000000000000,
09/25/2023,BSEP,2SPY  240830P00409820,2SPY  240830P00409820,SPY 08/30/2024 409.82 P,-4115.00,15.144800,-6232085.20,-3.49%,178424765.00,5275000,211.000000000000,
09/25/2023,BSEP,2SPY  240830P00450360,2SPY  240830P00450360,SPY 08/30/2024 450.36 P,4115.00,27.166900,11179179.35,6.27%,178424765.00,5275000,211.000000000000,
09/25/2023,BSEP,Cash&Other,Cash&Other,Cash & Other,455249.56,1.000000,455249.56,0.26%,178424765.00,5275000,211.000000000000,Y
09/25/2023,BSTP,2SPY  240628C00004490,2SPY  240628C00004490,SPY 06/28/2024 4.49 C,953.00,421.442200,40163441.66,97.58%,41158080.00,1550000,62.000000000000,
09/25/2023,BSTP,2SPY  240628C00528830,2SPY  240628C00528830,SPY 06/28/2024 528.83 C,-953.00,0.855400,-81519.62,-0.20%,41158080.00,1550000,62.000000000000,
09/25/2023,BSTP,2SPY  240628P00403410,2SPY  240628P00403410,SPY 06/28/2024 403.41 P,-953.00,12.095200,-1152672.56,-2.80%,41158080.00,1550000,62.000000000000,
09/25/2023,BSTP,2SPY  240628P00443310,2SPY  240628P00443310,SPY 06/28/2024 443.31 P,953.00,23.193700,2210359.61,5.37%,41158080.00,1550000,62.000000000000,
09/25/2023,BSTP,Cash&Other,Cash&Other,Cash & Other,17473.31,1.000000,17473.31,0.04%,41158080.00,1550000,62.000000000000,Y
09/25/2023,BUFB,BAPR,45782C888,INNOVATOR ETFS TR US EQT BUFR APR,138151.00,35.120000,4851863.12,8.33%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BAUG,45782C698,INNOVATOR ETFS TR US EQUT BUFR AUG,146893.00,33.160000,4870971.88,8.37%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BDEC,45782C557,INNOVATOR ETFS TR US EQTY BUF DEC,136877.00,35.221600,4821026.94,8.28%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BFEB,45782C433,INNOVATOR ETFS TR US EQTY BUFR FEB,144646.00,33.514400,4847723.90,8.33%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BJAN,45782C409,INNOVATOR ETFS TR US EQTY BUFR JAN,131429.00,36.976800,4859823.85,8.35%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BJUL,45782C789,INNOVATOR ETFS TR US EQTY BUFR JUL,141637.00,34.650000,4907722.05,8.43%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BJUN,45782C755,INNOVATOR ETFS TR US EQTY BUFR JUN,144896.00,33.020000,4784465.92,8.22%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BMAR,45782C391,INNOVATOR ETFS TR US EQTY BUFR MAR,133341.00,36.480000,4864279.68,8.36%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BMAY,45782C326,INNOVATOR ETFS TR US EQTY BUFR MAY,154156.00,31.250000,4817375.00,8.27%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BNOV,45782C581,INNOVATOR ETFS TR US EQTY BUF NOV,146646.00,32.947500,4831619.09,8.30%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BOCT,45782C771,INNOVATOR ETFS TR US EQTY BUF OCT,136879.00,35.750000,4893424.25,8.41%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,BSEP,45782C664,INNOVATOR ETFS TR US EQTY BUF SEP,144110.00,33.760000,4865153.60,8.36%,58219525.00,2275000,91.000000000000,
09/25/2023,BUFB,Cash&Other,Cash&Other,Cash & Other,3917.54,1.000000,3917.54,0.01%,58219525.00,2275000,91.000000000000,Y
09/25/2023,BUFF,PAPR,45782C870,INNOVATOR ETFS TR US EQT PWR BUF,725540.00,30.660000,22245056.40,8.28%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PAUG,45782C680,INNOVATOR ETFS TR US EQTY PWR BF,723515.00,31.130000,22523021.95,8.38%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PDEC,45782C540,INNOVATOR ETFS TR US EQTY PWR BUF,680220.00,32.570000,22154765.40,8.24%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PFEB,45782C417,INNOVATOR ETFS TR US EQTY PWR BUF,729912.00,30.550000,22298811.60,8.30%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PJAN,45782C508,INNOVATOR ETFS TR US EQTY PWR BUF,641648.00,34.951500,22426560.07,8.35%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PJUL,45782C813,INNOVATOR ETFS TR US EQTY PWR BUF,672769.00,33.840000,22766502.96,8.47%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PJUN,45782C748,INNOVATOR ETFS TR US EQTY PWR BUF,696087.00,31.430000,21878014.41,8.14%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PMAR,45782C383,INNOVATOR ETFS TR US EQTY PWR BUF,664452.00,33.630000,22345520.76,8.32%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PMAY,45782C318,INNOVATOR ETFS TR US EQTY PWR BUF,746386.00,29.630000,22115417.18,8.23%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PNOV,45782C573,INNOVATOR ETFS TR US EQTY PWR BUF,670265.00,33.240000,22279608.60,8.29%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,POCT,45782C797,INNOVATOR ETFS TR US EQTY PWR BUF,672769.00,33.891900,22801419.67,8.48%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,PSEP,45782C656,INNOVATOR ETFS TR US EQTY PWR BUF,695076.00,32.540000,22617773.04,8.42%,268734180.00,7150000,143.000000000000,
09/25/2023,BUFF,Cash&Other,Cash&Other,Cash & Other,281210.07,1.000000,281210.07,0.10%,268734180.00,7150000,143.000000000000,Y
09/25/2023,DBJA,2QQQ  231229C00266270,2QQQ  231229C00266270,QQQ 12/29/2023 266.27 C,237.00,95.968700,2274458.19,31.79%,7154775.00,250000,10.000000000000,
09/25/2023,DBJA,2QQQ  231229C00290400,2QQQ  231229C00290400,QQQ 12/29/2023 290.4 C,-237.00,72.994400,-1729967.28,-24.18%,7154775.00,250000,10.000000000000,
09/25/2023,DBJA,2SPY  231229C00003780,2SPY  231229C00003780,SPY 12/29/2023 3.78 C,165.00,424.735200,7008130.80,97.95%,7154775.00,250000,10.000000000000,
09/25/2023,DBJA,2SPY  231229C00417080,2SPY  231229C00417080,SPY 12/29/2023 417.08 C,-165.00,25.318800,-417760.20,-5.84%,7154775.00,250000,10.000000000000,
09/25/2023,DBJA,2SPY  231229P00348020,2SPY  231229P00348020,SPY 12/29/2023 348.02 P,-165.00,1.213800,-20027.70,-0.28%,7154775.00,250000,10.000000000000,
09/25/2023,DBJA,2SPY  231229P00382410,2SPY  231229P00382410,SPY 12/29/2023 382.41 P,165.00,2.807000,46315.50,0.65%,7154775.00,250000,10.000000000000,
09/25/2023,DBJA,Cash&Other,Cash&Other,Cash & Other,-6529.21,1.000000,-6529.21,-0.09%,7154775.00,250000,10.000000000000,Y
