Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/02/2023,BJAN,2SPY  231229C00478310,2SPY  231229C00478310,SPY 12/29/2023 478.31 C,-3469.00,0.430000,-149167.00,-0.10%,147035600.00,4000000,160.000000000000,
10/02/2023,BJAN,2SPY  231229P00348010,2SPY  231229P00348010,SPY 12/29/2023 348.01 P,-3469.00,1.130000,-391997.00,-0.27%,147035600.00,4000000,160.000000000000,
10/02/2023,BJAN,2SPY  231229P00382440,2SPY  231229P00382440,SPY 12/29/2023 382.44 P,3469.00,2.870000,995603.00,0.68%,147035600.00,4000000,160.000000000000,
10/02/2023,BJAN,Cash&Other,Cash&Other,Cash & Other,276745.21,1.000000,276745.21,0.19%,147035600.00,4000000,160.000000000000,Y
10/02/2023,BJUL,2SPY  240628C00004450,2SPY  240628C00004450,SPY 06/28/2024 4.45 C,7862.00,418.232200,328814155.64,97.22%,338233485.00,9825000,393.000000000000,
10/02/2023,BJUL,2SPY  240628C00528610,2SPY  240628C00528610,SPY 06/28/2024 528.61 C,-7862.00,0.750300,-589885.86,-0.17%,338233485.00,9825000,393.000000000000,
10/02/2023,BJUL,2SPY  240628P00403380,2SPY  240628P00403380,SPY 06/28/2024 403.38 P,-7862.00,12.798400,-10062102.08,-2.97%,338233485.00,9825000,393.000000000000,
10/02/2023,BJUL,2SPY  240628P00443290,2SPY  240628P00443290,SPY 06/28/2024 443.29 P,7862.00,24.583500,19327547.70,5.71%,338233485.00,9825000,393.000000000000,
10/02/2023,BJUL,Cash&Other,Cash&Other,Cash & Other,729390.31,1.000000,729390.31,0.22%,338233485.00,9825000,393.000000000000,Y
10/02/2023,BJUN,2SPY  240531C00004190,2SPY  240531C00004190,SPY 05/31/2024 4.19 C,2483.00,420.275000,104354282.50,98.59%,105844177.50,3225000,129.000000000000,
10/02/2023,BJUN,2SPY  240531C00501130,2SPY  240531C00501130,SPY 05/31/2024 501.13 C,-2483.00,2.099400,-521281.02,-0.49%,105844177.50,3225000,129.000000000000,
10/02/2023,BJUN,2SPY  240531P00380240,2SPY  240531P00380240,SPY 05/31/2024 380.24 P,-2483.00,7.732500,-1919979.75,-1.81%,105844177.50,3225000,129.000000000000,
10/02/2023,BJUN,2SPY  240531P00417860,2SPY  240531P00417860,SPY 05/31/2024 417.86 P,2483.00,14.935600,3708509.48,3.50%,105844177.50,3225000,129.000000000000,
10/02/2023,BJUN,Cash&Other,Cash&Other,Cash & Other,218148.35,1.000000,218148.35,0.21%,105844177.50,3225000,129.000000000000,Y
10/02/2023,BMAR,2SPY  240229C00003970,2SPY  240229C00003970,SPY 02/29/2024 3.97 C,2140.00,421.930000,90293020.00,99.37%,90865500.00,2500000,100.000000000000,
10/02/2023,BMAR,2SPY  240229C00480470,2SPY  240229C00480470,SPY 02/29/2024 480.47 C,-2140.00,1.780000,-380920.00,-0.42%,90865500.00,2500000,100.000000000000,
10/02/2023,BMAR,2SPY  240229P00360600,2SPY  240229P00360600,SPY 02/29/2024 360.6 P,-2140.00,3.220000,-689080.00,-0.76%,90865500.00,2500000,100.000000000000,
10/02/2023,BMAR,2SPY  240229P00396270,2SPY  240229P00396270,SPY 02/29/2024 396.27 P,2140.00,6.850000,1465900.00,1.61%,90865500.00,2500000,100.000000000000,
10/02/2023,BMAR,Cash&Other,Cash&Other,Cash & Other,172694.43,1.000000,172694.43,0.19%,90865500.00,2500000,100.000000000000,Y
10/02/2023,BMAY,2SPY  240430C00004170,2SPY  240430C00004170,SPY 04/30/2024 4.17 C,3082.00,420.204100,129506903.62,98.62%,131321872.50,4225000,169.000000000000,
10/02/2023,BMAY,2SPY  240430C00496870,2SPY  240430C00496870,SPY 04/30/2024 496.87 C,-3082.00,1.715800,-528809.56,-0.40%,131321872.50,4225000,169.000000000000,
10/02/2023,BMAY,2SPY  240430P00378500,2SPY  240430P00378500,SPY 04/30/2024 378.5 P,-3082.00,6.721700,-2071627.94,-1.58%,131321872.50,4225000,169.000000000000,
10/02/2023,BMAY,2SPY  240430P00415940,2SPY  240430P00415940,SPY 04/30/2024 415.94 P,3082.00,13.512300,4164490.86,3.17%,131321872.50,4225000,169.000000000000,
10/02/2023,BMAY,Cash&Other,Cash&Other,Cash & Other,245327.72,1.000000,245327.72,0.19%,131321872.50,4225000,169.000000000000,Y
10/02/2023,BNOV,2SPY  231031C00003870,2SPY  231031C00003870,SPY 10/31/2023 3.87 C,2042.00,423.360700,86450254.94,99.66%,86745365.00,2650000,106.000000000000,
10/02/2023,BNOV,2SPY  231031C00497010,2SPY  231031C00497010,SPY 10/31/2023 497.01 C,-2042.00,0.010200,-2082.84,0.00%,86745365.00,2650000,106.000000000000,
10/02/2023,BNOV,2SPY  231031P00351450,2SPY  231031P00351450,SPY 10/31/2023 351.45 P,-2042.00,0.256500,-52377.30,-0.06%,86745365.00,2650000,106.000000000000,
10/02/2023,BNOV,2SPY  231031P00386220,2SPY  231031P00386220,SPY 10/31/2023 386.22 P,2042.00,0.718800,146778.96,0.17%,86745365.00,2650000,106.000000000000,
10/02/2023,BNOV,Cash&Other,Cash&Other,Cash & Other,199095.61,1.000000,199095.61,0.23%,86745365.00,2650000,106.000000000000,Y
10/02/2023,BOCT,4SPY  240930C00004290,4SPY  240930C00004290,SPY 09/30/2024 4.29 C,3450.00,417.490000,144034050.00,98.41%,146359950.00,4125000,165.000000000000,
10/02/2023,BOCT,4SPY  240930C00514340,4SPY  240930C00514340,SPY 09/30/2024 514.34 C,-3450.00,3.610000,-1245450.00,-0.85%,146359950.00,4125000,165.000000000000,
10/02/2023,BOCT,4SPY  240930P00389010,4SPY  240930P00389010,SPY 09/30/2024 389.01 P,-3450.00,12.940000,-4464300.00,-3.05%,146359950.00,4125000,165.000000000000,
10/02/2023,BOCT,4SPY  240930P00427490,4SPY  240930P00427490,SPY 09/30/2024 427.49 P,3450.00,22.170000,7648650.00,5.23%,146359950.00,4125000,165.000000000000,
10/02/2023,BOCT,Cash&Other,Cash&Other,Cash & Other,342506.26,1.000000,342506.26,0.23%,146359950.00,4125000,165.000000000000,Y
10/02/2023,BOUT,ACGL,G0450A105,ARCH CAP GROUP LTD,2976.00,79.710000,237216.96,1.95%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,ACMR,00108J109,ACM RESH INC,7704.00,18.105000,139480.92,1.15%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,AER,N00985106,AERCAP HOLDINGS NV,7728.00,62.670000,484313.76,3.98%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,AIG,026874784,AMERICAN INTL GROUP INC,13712.00,60.600000,830947.20,6.84%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,ATVI,00507V109,ACTIVISION BLIZZARD INC,2568.00,93.630000,240441.84,1.98%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,CB,H1467J104,CHUBB LIMITED,568.00,208.180000,118246.24,0.97%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,CTAS,172908105,CINTAS CORP,480.00,481.010000,230884.80,1.90%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,DUOL,26603R106,DUOLINGO INC,4744.00,165.870000,786887.28,6.47%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,EHC,29261A100,ENCOMPASS HEALTH CORP,12000.00,67.160000,805920.00,6.63%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,FANG,25278X109,DIAMONDBACK ENERGY INC,4816.00,154.880000,745902.08,6.14%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,FUTU,36118L106,FUTU HLDGS LTD,4080.00,57.810000,235864.80,1.94%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,GSHD,38267D109,GOOSEHEAD INS INC,3160.00,74.530000,235514.80,1.94%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,HQY,42226A107,HEALTHEQUITY INC,6640.00,73.050000,485052.00,3.99%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,HSBC,404280406,HSBC HLDGS PLC,18312.00,39.460000,722591.52,5.95%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,LPG,Y2106R110,DORIAN LPG LTD,16432.00,28.730000,472091.36,3.88%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,LPLA,50212V100,LPL FINL HLDGS INC,2000.00,237.650000,475300.00,3.91%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,MANH,562750109,MANHATTAN ASSOCIATES INC,624.00,197.660000,123339.84,1.01%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,META,30303M102,META PLATFORMS INC,408.00,300.210000,122485.68,1.01%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,NBIX,64125C109,NEUROCRINE BIOSCIENCES INC,6368.00,112.500000,716400.00,5.89%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,OKTA,679295105,OKTA INC,8976.00,81.510000,731633.76,6.02%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,PCAR,693718108,PACCAR INC,5688.00,85.020000,483593.76,3.98%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,PGR,743315103,PROGRESSIVE CORP,5896.00,139.300000,821312.80,6.76%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,RELY,75960P104,REMITLY GLOBAL INC,34256.00,25.220000,863936.32,7.11%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,UNM,91529Y106,UNUM GROUP,16912.00,49.190000,831901.28,6.84%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,VERX,92538J106,VERTEX INC,5496.00,23.100000,126957.60,1.04%,12153800.00,400000,8.000000000000,
10/02/2023,BOUT,Cash&Other,Cash&Other,Cash & Other,85107.72,1.000000,85107.72,0.70%,12153800.00,400000,8.000000000000,Y
10/02/2023,BSEP,2SPY  240830C00004520,2SPY  240830C00004520,SPY 08/30/2024 4.52 C,4077.00,418.578600,170654495.22,97.10%,175756460.00,5225000,209.000000000000,
10/02/2023,BSEP,2SPY  240830C00539380,2SPY  240830C00539380,SPY 08/30/2024 539.38 C,-4077.00,1.156100,-471341.97,-0.27%,175756460.00,5225000,209.000000000000,
10/02/2023,BSEP,2SPY  240830P00409820,2SPY  240830P00409820,SPY 08/30/2024 409.82 P,-4077.00,16.028800,-6534941.76,-3.72%,175756460.00,5225000,209.000000000000,
10/02/2023,BSEP,2SPY  240830P00450360,2SPY  240830P00450360,SPY 08/30/2024 450.36 P,4077.00,28.744200,11719010.34,6.67%,175756460.00,5225000,209.000000000000,
10/02/2023,BSEP,Cash&Other,Cash&Other,Cash & Other,381773.19,1.000000,381773.19,0.22%,175756460.00,5225000,209.000000000000,Y
10/02/2023,BSTP,4SPY  240930C00004330,4SPY  240930C00004330,SPY 09/30/2024 4.33 C,965.00,417.290000,40268485.00,98.33%,40950535.00,1550000,62.000000000000,
10/02/2023,BSTP,4SPY  240930C00515460,4SPY  240930C00515460,SPY 09/30/2024 515.46 C,-965.00,3.800000,-366700.00,-0.90%,40950535.00,1550000,62.000000000000,
10/02/2023,BSTP,4SPY  240930P00389030,4SPY  240930P00389030,SPY 09/30/2024 389.03 P,-965.00,13.190000,-1272835.00,-3.11%,40950535.00,1550000,62.000000000000,
10/02/2023,BSTP,4SPY  240930P00427510,4SPY  240930P00427510,SPY 09/30/2024 427.51 P,965.00,22.850000,2205025.00,5.38%,40950535.00,1550000,62.000000000000,
10/02/2023,BSTP,Cash&Other,Cash&Other,Cash & Other,97715.96,1.000000,97715.96,0.24%,40950535.00,1550000,62.000000000000,Y
10/02/2023,BUFB,BAPR,45782C888,INNOVATOR ETFS TR US EQT BUFR APR,135115.00,34.969900,4724958.04,8.34%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BAUG,45782C698,INNOVATOR ETFS TR US EQUT BUFR AUG,143665.00,33.010000,4742381.65,8.37%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BDEC,45782C557,INNOVATOR ETFS TR US EQTY BUF DEC,133869.00,34.966900,4680983.94,8.27%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BFEB,45782C433,INNOVATOR ETFS TR US EQTY BUFR FEB,141468.00,33.315000,4713006.42,8.32%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BJAN,45782C409,INNOVATOR ETFS TR US EQTY BUFR JAN,128541.00,36.741100,4722737.74,8.34%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BJUL,45782C789,INNOVATOR ETFS TR US EQTY BUFR JUL,138525.00,34.470000,4774956.75,8.43%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BJUN,45782C755,INNOVATOR ETFS TR US EQTY BUFR JUN,141712.00,32.820000,4650987.84,8.21%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BMAR,45782C391,INNOVATOR ETFS TR US EQTY BUFR MAR,130411.00,36.332200,4738118.53,8.37%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BMAY,45782C326,INNOVATOR ETFS TR US EQTY BUFR MAY,150768.00,31.075600,4685206.06,8.27%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BNOV,45782C581,INNOVATOR ETFS TR US EQTY BUF NOV,143424.00,32.726600,4693779.88,8.29%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BOCT,45782C771,INNOVATOR ETFS TR US EQTY BUF OCT,133871.00,35.500000,4752420.50,8.39%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,BSEP,45782C664,INNOVATOR ETFS TR US EQTY BUF SEP,140944.00,33.660000,4744175.04,8.38%,56626472.50,2225000,89.000000000000,
10/02/2023,BUFB,Cash&Other,Cash&Other,Cash & Other,2451.72,1.000000,2451.72,0.00%,56626472.50,2225000,89.000000000000,Y
10/02/2023,BUFF,PAPR,45782C870,INNOVATOR ETFS TR US EQT PWR BUF,730613.00,30.610000,22364063.93,8.29%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PAUG,45782C680,INNOVATOR ETFS TR US EQTY PWR BF,728574.00,31.050000,22622222.70,8.39%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PDEC,45782C540,INNOVATOR ETFS TR US EQTY PWR BUF,684976.00,32.360000,22165823.36,8.22%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PFEB,45782C417,INNOVATOR ETFS TR US EQTY PWR BUF,735016.00,30.456600,22386088.31,8.30%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PJAN,45782C508,INNOVATOR ETFS TR US EQTY PWR BUF,646135.00,34.796200,22483042.69,8.34%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PJUL,45782C813,INNOVATOR ETFS TR US EQTY PWR BUF,677473.00,33.700000,22830840.10,8.47%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PJUN,45782C748,INNOVATOR ETFS TR US EQTY PWR BUF,700954.00,31.310000,21946869.74,8.14%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PMAR,45782C383,INNOVATOR ETFS TR US EQTY PWR BUF,669098.00,33.490000,22408092.02,8.31%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PMAY,45782C318,INNOVATOR ETFS TR US EQTY PWR BUF,751605.00,29.520000,22187379.60,8.23%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PNOV,45782C573,INNOVATOR ETFS TR US EQTY PWR BUF,674952.00,33.060000,22313913.12,8.27%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,POCT,45782C797,INNOVATOR ETFS TR US EQTY PWR BUF,677473.00,33.960000,23006983.08,8.53%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,PSEP,45782C656,INNOVATOR ETFS TR US EQTY PWR BUF,699936.00,32.400000,22677926.40,8.41%,269674560.00,7200000,144.000000000000,
10/02/2023,BUFF,Cash&Other,Cash&Other,Cash & Other,280267.16,1.000000,280267.16,0.10%,269674560.00,7200000,144.000000000000,Y
10/02/2023,DBJA,2QQQ  231229C00266270,2QQQ  231229C00266270,QQQ 12/29/2023 266.27 C,236.00,95.578100,2255643.16,31.53%,7154200.00,250000,10.000000000000,
10/02/2023,DBJA,2QQQ  231229C00290400,2QQQ  231229C00290400,QQQ 12/29/2023 290.4 C,-236.00,72.524700,-1711582.92,-23.92%,7154200.00,250000,10.000000000000,
10/02/2023,DBJA,2SPY  231229C00003780,2SPY  231229C00003780,SPY 12/29/2023 3.78 C,164.00,421.708600,6916021.04,96.67%,7154200.00,250000,10.000000000000,
10/02/2023,DBJA,2SPY  231229C00417080,2SPY  231229C00417080,SPY 12/29/2023 417.08 C,-164.00,22.545400,-369744.56,-5.17%,7154200.00,250000,10.000000000000,
10/02/2023,DBJA,2SPY  231229P00348020,2SPY  231229P00348020,SPY 12/29/2023 348.02 P,-164.00,1.169400,-19178.16,-0.27%,7154200.00,250000,10.000000000000,
10/02/2023,DBJA,2SPY  231229P00382410,2SPY  231229P00382410,SPY 12/29/2023 382.41 P,164.00,2.933000,48101.20,0.67%,7154200.00,250000,10.000000000000,
10/02/2023,DBJA,Cash&Other,Cash&Other,Cash & Other,34641.96,1.000000,34641.96,0.48%,7154200.00,250000,10.000000000000,Y
10/02/2023,DBOC,Cash&Other,Cash&Other,Cash & Other,13426197.59,1.000000,13426197.59,99.97%,13429957.50,425000,17.000000000000,Y
10/02/2023,DSJA,2QQQ  231229C00266300,2QQQ  231229C00266300,QQQ 12/29/2023 266.3 C,68.00,95.549100,649733.88,30.28%,2145540.00,75000,3.000000000000,
10/02/2023,DSJA,2QQQ  231229C00299170,2QQQ  231229C00299170,QQQ 12/29/2023 299.17 C,-68.00,64.343100,-437533.08,-20.39%,2145540.00,75000,3.000000000000,
10/02/2023,DSJA,2SPY  231229C00003870,2SPY  231229C00003870,SPY 12/29/2023 3.87 C,47.00,421.620300,1981615.41,92.36%,2145540.00,75000,3.000000000000,
10/02/2023,DSJA,2SPY  231229C00429660,2SPY  231229C00429660,SPY 12/29/2023 429.66 C,-47.00,14.003800,-65817.86,-3.07%,2145540.00,75000,3.000000000000,
10/02/2023,DSJA,Cash&Other,Cash&Other,Cash & Other,17454.25,1.000000,17454.25,0.81%,2145540.00,75000,3.000000000000,Y
10/02/2023,DSOC,Cash&Other,Cash&Other,Cash & Other,4044105.43,1.000000,4044105.43,99.97%,4045187.50,125000,5.000000000000,Y
10/02/2023,EALT,4SPY  231229C00001040,4SPY  231229C00001040,SPY 12/29/2023 1.04 C,15.00,424.520000,636780.00,99.45%,640275.61,25001,1.000000000000,
10/02/2023,EALT,4SPY  231229C00456550,4SPY  231229C00456550,SPY 12/29/2023 456.55 C,-15.00,2.300000,-3450.00,-0.54%,640275.61,25001,1.000000000000,
