Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
09/26/2023,BSTP,Cash&Other,Cash&Other,Cash & Other,16443.68,1.000000,16443.68,0.04%,41295410.00,1550000,62.000000000000,Y
09/26/2023,BUFB,BAPR,45782C888,INNOVATOR ETFS TR US EQT BUFR APR,138151.00,35.264600,4871839.75,8.34%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BAUG,45782C698,INNOVATOR ETFS TR US EQUT BUFR AUG,146893.00,33.220000,4879785.46,8.36%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BDEC,45782C557,INNOVATOR ETFS TR US EQTY BUF DEC,136877.00,35.320000,4834495.64,8.28%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BFEB,45782C433,INNOVATOR ETFS TR US EQTY BUFR FEB,144646.00,33.621700,4863244.42,8.33%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BJAN,45782C409,INNOVATOR ETFS TR US EQTY BUFR JAN,131429.00,37.100700,4876107.90,8.35%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BJUL,45782C789,INNOVATOR ETFS TR US EQTY BUFR JUL,141637.00,34.700000,4914803.90,8.42%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BJUN,45782C755,INNOVATOR ETFS TR US EQTY BUFR JUN,144896.00,33.120000,4798955.52,8.22%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BMAR,45782C391,INNOVATOR ETFS TR US EQTY BUFR MAR,133341.00,36.590000,4878947.19,8.35%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BMAY,45782C326,INNOVATOR ETFS TR US EQTY BUFR MAY,154156.00,31.325000,4828936.70,8.27%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BNOV,45782C581,INNOVATOR ETFS TR US EQTY BUF NOV,146646.00,33.090000,4852516.14,8.31%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BOCT,45782C771,INNOVATOR ETFS TR US EQTY BUF OCT,136879.00,35.847300,4906742.58,8.40%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,BSEP,45782C664,INNOVATOR ETFS TR US EQTY BUF SEP,144110.00,33.910700,4886870.98,8.37%,58396975.00,2275000,91.000000000000,
09/26/2023,BUFB,Cash&Other,Cash&Other,Cash & Other,3569.92,1.000000,3569.92,0.01%,58396975.00,2275000,91.000000000000,Y
09/26/2023,BUFF,PAPR,45782C870,INNOVATOR ETFS TR US EQT PWR BUF,725540.00,30.740000,22303099.60,8.28%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PAUG,45782C680,INNOVATOR ETFS TR US EQTY PWR BF,723515.00,31.245000,22606226.18,8.39%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PDEC,45782C540,INNOVATOR ETFS TR US EQTY PWR BUF,680220.00,32.650000,22209183.00,8.24%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PFEB,45782C417,INNOVATOR ETFS TR US EQTY PWR BUF,729912.00,30.640000,22364503.68,8.30%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PJAN,45782C508,INNOVATOR ETFS TR US EQTY PWR BUF,641648.00,35.020000,22470512.96,8.34%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PJUL,45782C813,INNOVATOR ETFS TR US EQTY PWR BUF,672769.00,33.940000,22833779.86,8.48%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PJUN,45782C748,INNOVATOR ETFS TR US EQTY PWR BUF,696087.00,31.510000,21933701.37,8.14%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PMAR,45782C383,INNOVATOR ETFS TR US EQTY PWR BUF,664452.00,33.685000,22382065.62,8.31%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PMAY,45782C318,INNOVATOR ETFS TR US EQTY PWR BUF,746386.00,29.632100,22116984.59,8.21%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PNOV,45782C573,INNOVATOR ETFS TR US EQTY PWR BUF,670265.00,33.370000,22366743.05,8.30%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,POCT,45782C797,INNOVATOR ETFS TR US EQTY PWR BUF,672769.00,33.980000,22860690.62,8.49%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,PSEP,45782C656,INNOVATOR ETFS TR US EQTY PWR BUF,695076.00,32.620000,22673379.12,8.42%,269401990.00,7150000,143.000000000000,
09/26/2023,BUFF,Cash&Other,Cash&Other,Cash & Other,280972.17,1.000000,280972.17,0.10%,269401990.00,7150000,143.000000000000,Y
09/26/2023,DBJA,2QQQ  231229C00266270,2QQQ  231229C00266270,QQQ 12/29/2023 266.27 C,237.00,97.282700,2305599.99,32.17%,7165950.00,250000,10.000000000000,
09/26/2023,DBJA,2QQQ  231229C00290400,2QQQ  231229C00290400,QQQ 12/29/2023 290.4 C,-237.00,74.248800,-1759696.56,-24.56%,7165950.00,250000,10.000000000000,
09/26/2023,DBJA,2SPY  231229C00003780,2SPY  231229C00003780,SPY 12/29/2023 3.78 C,165.00,426.752500,7041416.25,98.26%,7165950.00,250000,10.000000000000,
09/26/2023,DBJA,2SPY  231229C00417080,2SPY  231229C00417080,SPY 12/29/2023 417.08 C,-165.00,26.620000,-439230.00,-6.13%,7165950.00,250000,10.000000000000,
09/26/2023,DBJA,2SPY  231229P00348020,2SPY  231229P00348020,SPY 12/29/2023 348.02 P,-165.00,1.123000,-18529.50,-0.26%,7165950.00,250000,10.000000000000,
09/26/2023,DBJA,2SPY  231229P00382410,2SPY  231229P00382410,SPY 12/29/2023 382.41 P,165.00,2.601700,42928.05,0.60%,7165950.00,250000,10.000000000000,
09/26/2023,DBJA,Cash&Other,Cash&Other,Cash & Other,-6693.33,1.000000,-6693.33,-0.09%,7165950.00,250000,10.000000000000,Y
