Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/30/2023,BAPR,2SPY  240328C00491840,2SPY  240328C00491840,SPY 03/28/2024 491.84 C,-3617.00,0.444600,-160811.82,-0.11%,149306520.00,4400000,176.000000000000,
10/30/2023,BAPR,2SPY  240328P00372540,2SPY  240328P00372540,SPY 03/28/2024 372.54 P,-3617.00,7.399600,-2676435.32,-1.79%,149306520.00,4400000,176.000000000000,
10/30/2023,BAPR,2SPY  240328P00409400,2SPY  240328P00409400,SPY 03/28/2024 409.4 P,3617.00,16.337000,5909092.90,3.96%,149306520.00,4400000,176.000000000000,
10/30/2023,BAPR,Cash&Other,Cash&Other,Cash & Other,285257.02,1.000000,285257.02,0.19%,149306520.00,4400000,176.000000000000,Y
10/30/2023,BAUG,2SPY  240731C00004590,2SPY  240731C00004590,SPY 07/31/2024 4.59 C,4335.00,401.450800,174028921.80,95.23%,182743710.00,5700000,228.000000000000,
10/30/2023,BAUG,2SPY  240731C00550950,2SPY  240731C00550950,SPY 07/31/2024 550.95 C,-4335.00,0.272800,-118258.80,-0.06%,182743710.00,5700000,228.000000000000,
10/30/2023,BAUG,2SPY  240731P00416590,2SPY  240731P00416590,SPY 07/31/2024 416.59 P,-4335.00,23.335800,-10116069.30,-5.54%,182743710.00,5700000,228.000000000000,
10/30/2023,BAUG,2SPY  240731P00457800,2SPY  240731P00457800,SPY 07/31/2024 457.8 P,4335.00,42.718000,18518253.00,10.13%,182743710.00,5700000,228.000000000000,
10/30/2023,BAUG,Cash&Other,Cash&Other,Cash & Other,426983.92,1.000000,426983.92,0.23%,182743710.00,5700000,228.000000000000,Y
10/30/2023,BDEC,2SPY  231130C00004090,2SPY  231130C00004090,SPY 11/30/2023 4.09 C,2293.00,406.550000,93221915.00,98.37%,94762640.00,2800000,112.000000000000,
10/30/2023,BDEC,2SPY  231130C00509600,2SPY  231130C00509600,SPY 11/30/2023 509.6 C,-2293.00,0.040000,-9172.00,-0.01%,94762640.00,2800000,112.000000000000,
10/30/2023,BDEC,2SPY  231130P00370990,2SPY  231130P00370990,SPY 11/30/2023 370.99 P,-2293.00,1.320000,-302676.00,-0.32%,94762640.00,2800000,112.000000000000,
10/30/2023,BDEC,2SPY  231130P00407690,2SPY  231130P00407690,SPY 11/30/2023 407.69 P,2293.00,7.230000,1657839.00,1.75%,94762640.00,2800000,112.000000000000,
10/30/2023,BDEC,Cash&Other,Cash&Other,Cash & Other,192704.27,1.000000,192704.27,0.20%,94762640.00,2800000,112.000000000000,Y
10/30/2023,BFEB,2SPY  240131C00004080,2SPY  240131C00004080,SPY 01/31/2024 4.08 C,2269.00,404.907900,91873602.51,98.00%,93748300.00,2900000,116.000000000000,
10/30/2023,BFEB,2SPY  240131C00485660,2SPY  240131C00485660,SPY 01/31/2024 485.66 C,-2269.00,0.178100,-40410.89,-0.04%,93748300.00,2900000,116.000000000000,
10/30/2023,BFEB,2SPY  240131P00369900,2SPY  240131P00369900,SPY 01/31/2024 369.9 P,-2269.00,4.417500,-1002330.75,-1.07%,93748300.00,2900000,116.000000000000,
10/30/2023,BFEB,2SPY  240131P00406490,2SPY  240131P00406490,SPY 01/31/2024 406.49 P,2269.00,12.100000,2745490.00,2.93%,93748300.00,2900000,116.000000000000,
10/30/2023,BFEB,Cash&Other,Cash&Other,Cash & Other,169952.68,1.000000,169952.68,0.18%,93748300.00,2900000,116.000000000000,Y
10/30/2023,BJAN,2SPY  231229C00003840,2SPY  231229C00003840,SPY 12/29/2023 3.84 C,3576.00,405.116000,144869481.60,99.11%,146164012.50,4125000,165.000000000000,
10/30/2023,BJAN,2SPY  231229C00478310,2SPY  231229C00478310,SPY 12/29/2023 478.31 C,-3576.00,0.082900,-29645.04,-0.02%,146164012.50,4125000,165.000000000000,
10/30/2023,BJAN,2SPY  231229P00348010,2SPY  231229P00348010,SPY 12/29/2023 348.01 P,-3576.00,1.393200,-498208.32,-0.34%,146164012.50,4125000,165.000000000000,
10/30/2023,BJAN,2SPY  231229P00382440,2SPY  231229P00382440,SPY 12/29/2023 382.44 P,3576.00,4.369300,1562461.68,1.07%,146164012.50,4125000,165.000000000000,
10/30/2023,BJAN,Cash&Other,Cash&Other,Cash & Other,256808.70,1.000000,256808.70,0.18%,146164012.50,4125000,165.000000000000,Y
10/30/2023,BJUL,2SPY  240628C00004450,2SPY  240628C00004450,SPY 06/28/2024 4.45 C,8097.00,401.890000,325410333.00,95.99%,338993100.00,10125000,405.000000000000,
10/30/2023,BJUL,2SPY  240628C00528610,2SPY  240628C00528610,SPY 06/28/2024 528.61 C,-8097.00,0.260000,-210522.00,-0.06%,338993100.00,10125000,405.000000000000,
10/30/2023,BJUL,2SPY  240628P00403380,2SPY  240628P00403380,SPY 06/28/2024 403.38 P,-8097.00,17.880000,-14477436.00,-4.27%,338993100.00,10125000,405.000000000000,
10/30/2023,BJUL,2SPY  240628P00443290,2SPY  240628P00443290,SPY 06/28/2024 443.29 P,8097.00,33.960000,27497412.00,8.11%,338993100.00,10125000,405.000000000000,
10/30/2023,BJUL,Cash&Other,Cash&Other,Cash & Other,766097.12,1.000000,766097.12,0.23%,338993100.00,10125000,405.000000000000,Y
10/30/2023,BJUN,2SPY  240531C00004190,2SPY  240531C00004190,SPY 05/31/2024 4.19 C,2405.00,403.473200,97035304.60,97.44%,99580937.50,3125000,125.000000000000,
10/30/2023,BJUN,2SPY  240531C00501130,2SPY  240531C00501130,SPY 05/31/2024 501.13 C,-2405.00,0.768800,-184896.40,-0.19%,99580937.50,3125000,125.000000000000,
10/30/2023,BJUN,2SPY  240531P00380240,2SPY  240531P00380240,SPY 05/31/2024 380.24 P,-2405.00,10.878500,-2616279.25,-2.63%,99580937.50,3125000,125.000000000000,
10/30/2023,BJUN,2SPY  240531P00417860,2SPY  240531P00417860,SPY 05/31/2024 417.86 P,2405.00,21.421300,5151822.65,5.17%,99580937.50,3125000,125.000000000000,
10/30/2023,BJUN,Cash&Other,Cash&Other,Cash & Other,192864.59,1.000000,192864.59,0.19%,99580937.50,3125000,125.000000000000,Y
10/30/2023,BMAR,2SPY  240229C00003970,2SPY  240229C00003970,SPY 02/29/2024 3.97 C,2096.00,405.087200,84906277.12,98.44%,86250780.00,2450000,98.000000000000,
10/30/2023,BMAR,2SPY  240229C00480470,2SPY  240229C00480470,SPY 02/29/2024 480.47 C,-2096.00,0.495700,-103898.72,-0.12%,86250780.00,2450000,98.000000000000,
10/30/2023,BMAR,2SPY  240229P00360600,2SPY  240229P00360600,SPY 02/29/2024 360.6 P,-2096.00,4.529600,-949404.16,-1.10%,86250780.00,2450000,98.000000000000,
10/30/2023,BMAR,2SPY  240229P00396270,2SPY  240229P00396270,SPY 02/29/2024 396.27 P,2096.00,10.637500,2229620.00,2.59%,86250780.00,2450000,98.000000000000,
10/30/2023,BMAR,Cash&Other,Cash&Other,Cash & Other,166344.31,1.000000,166344.31,0.19%,86250780.00,2450000,98.000000000000,Y
10/30/2023,BMAY,2SPY  240430C00004170,2SPY  240430C00004170,SPY 04/30/2024 4.17 C,2642.00,403.440900,106589085.78,97.45%,109382200.00,3625000,145.000000000000,
10/30/2023,BMAY,2SPY  240430C00496870,2SPY  240430C00496870,SPY 04/30/2024 496.87 C,-2642.00,0.604100,-159603.22,-0.15%,109382200.00,3625000,145.000000000000,
10/30/2023,BMAY,2SPY  240430P00378500,2SPY  240430P00378500,SPY 04/30/2024 378.5 P,-2642.00,9.573700,-2529371.54,-2.31%,109382200.00,3625000,145.000000000000,
10/30/2023,BMAY,2SPY  240430P00415940,2SPY  240430P00415940,SPY 04/30/2024 415.94 P,2642.00,19.822000,5236972.40,4.79%,109382200.00,3625000,145.000000000000,
10/30/2023,BMAY,Cash&Other,Cash&Other,Cash & Other,242793.65,1.000000,242793.65,0.22%,109382200.00,3625000,145.000000000000,Y
10/30/2023,BNOV,2SPY  231031C00003870,2SPY  231031C00003870,SPY 10/31/2023 3.87 C,2023.00,406.727200,82280912.56,99.83%,82418962.50,2625000,105.000000000000,
10/30/2023,BNOV,2SPY  231031C00497010,2SPY  231031C00497010,SPY 10/31/2023 497.01 C,-2023.00,0.001000,-202.30,0.00%,82418962.50,2625000,105.000000000000,
10/30/2023,BNOV,2SPY  231031P00351450,2SPY  231031P00351450,SPY 10/31/2023 351.45 P,-2023.00,0.017700,-3580.71,0.00%,82418962.50,2625000,105.000000000000,
10/30/2023,BNOV,2SPY  231031P00386220,2SPY  231031P00386220,SPY 10/31/2023 386.22 P,2023.00,0.054000,10924.20,0.01%,82418962.50,2625000,105.000000000000,
10/30/2023,BNOV,Cash&Other,Cash&Other,Cash & Other,129151.35,1.000000,129151.35,0.16%,82418962.50,2625000,105.000000000000,Y
10/30/2023,BOCT,4SPY  240930C00004290,4SPY  240930C00004290,SPY 09/30/2024 4.29 C,4097.00,400.314700,164008932.59,97.18%,168767270.00,4900000,196.000000000000,
10/30/2023,BOCT,4SPY  240930C00514340,4SPY  240930C00514340,SPY 09/30/2024 514.34 C,-4097.00,1.592500,-652447.25,-0.39%,168767270.00,4900000,196.000000000000,
10/30/2023,BOCT,4SPY  240930P00389010,4SPY  240930P00389010,SPY 09/30/2024 389.01 P,-4097.00,16.922000,-6932943.40,-4.11%,168767270.00,4900000,196.000000000000,
10/30/2023,BOCT,4SPY  240930P00427490,4SPY  240930P00427490,SPY 09/30/2024 427.49 P,4097.00,29.228500,11974916.45,7.10%,168767270.00,4900000,196.000000000000,
10/30/2023,BOCT,Cash&Other,Cash&Other,Cash & Other,365223.68,1.000000,365223.68,0.22%,168767270.00,4900000,196.000000000000,Y
10/30/2023,BOUT,ACGL,G0450A105,ARCH CAP GROUP LTD,784.00,81.360000,63786.24,0.56%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,AXON,05464C101,AXON ENTERPRISE INC,312.00,200.755000,62635.56,0.55%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,BAH,099502106,BOOZ ALLEN HAMILTON HLDG CORP CL A,536.00,117.360000,62904.96,0.55%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,BSY,08265T208,BENTLEY SYS INC,9392.00,48.330000,453915.36,3.97%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,CAH,14149Y108,CARDINAL HEALTH INC,704.00,91.390000,64338.56,0.56%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,CB,H1467J104,CHUBB LIMITED,320.00,208.550000,66736.00,0.58%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,CI,125523100,THE CIGNA GROUP,2296.00,303.240000,696239.04,6.08%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,CRBG,21871X109,COREBRIDGE FINL INC,34136.00,19.930000,680330.48,5.95%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,CW,231561101,CURTISS WRIGHT CORP,328.00,195.670000,64179.76,0.56%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,EA,285512109,ELECTRONIC ARTS INC,5536.00,122.630000,678879.68,5.93%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,ENSG,29358P101,ENSIGN GROUP INC,680.00,97.300000,66164.00,0.58%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,GD,369550108,GENERAL DYNAMICS CORP,3496.00,238.250000,832922.00,7.28%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,HQY,42226A107,HEALTHEQUITY INC,6424.00,70.990000,456039.76,3.99%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,HUM,444859102,HUMANA INC,456.00,510.190000,232646.64,2.03%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,LOPE,38526M106,GRAND CANYON ED INC,2024.00,117.390000,237597.36,2.08%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,MOH,60855R100,MOLINA HEALTHCARE INC,1344.00,336.100000,451718.40,3.95%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,MSFT,594918104,MICROSOFT CORP,200.00,329.810000,65962.00,0.58%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,NOC,666807102,NORTHROP GRUMMAN CORP,1696.00,473.070000,802326.72,7.01%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,PGR,743315103,PROGRESSIVE CORP,5312.00,153.060000,813054.72,7.11%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,REVG,749527107,REV GROUP INC,15904.00,14.390000,228858.56,2.00%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,ROST,778296103,ROSS STORES INC,2024.00,112.790000,228286.96,2.00%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,SUM,86614U100,SUMMIT MATLS INC,13448.00,31.490000,423477.52,3.70%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,TTEK,88162G103,TETRA TECH INC NEW,1496.00,144.770000,216575.92,1.89%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,UNH,91324P102,UNITEDHEALTH GROUP INC,1336.00,524.660000,700945.76,6.13%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,VERX,92538J106,VERTEX INC,2856.00,22.760000,65002.56,0.57%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,VRSN,92343E102,VERISIGN INC,3952.00,192.630000,761273.76,6.65%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,1296.00,355.280000,460442.88,4.02%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,VTS,92852X103,VITESSE ENERGY INC,28112.00,23.500000,660632.00,5.77%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,WMB,969457100,WILLIAMS COS INC,23544.00,34.050000,801673.20,7.01%,11442440.00,400000,8.000000000000,
10/30/2023,BOUT,Cash&Other,Cash&Other,Cash & Other,42651.00,1.000000,42651.00,0.37%,11442440.00,400000,8.000000000000,Y
10/30/2023,BSEP,2SPY  240830C00004520,2SPY  240830C00004520,SPY 08/30/2024 4.52 C,4171.00,401.635300,167522083.63,95.87%,174746515.00,5350000,214.000000000000,
10/30/2023,BSEP,2SPY  240830C00539380,2SPY  240830C00539380,SPY 08/30/2024 539.38 C,-4171.00,0.541700,-225943.07,-0.13%,174746515.00,5350000,214.000000000000,
10/30/2023,BSEP,2SPY  240830P00409820,2SPY  240830P00409820,SPY 08/30/2024 409.82 P,-4171.00,21.806700,-9095574.57,-5.21%,174746515.00,5350000,214.000000000000,
10/30/2023,BSEP,2SPY  240830P00450360,2SPY  240830P00450360,SPY 08/30/2024 450.36 P,4171.00,38.610700,16104522.97,9.22%,174746515.00,5350000,214.000000000000,
10/30/2023,BSEP,Cash&Other,Cash&Other,Cash & Other,437721.79,1.000000,437721.79,0.25%,174746515.00,5350000,214.000000000000,Y
10/30/2023,BSTP,4SPY  240930C00004330,4SPY  240930C00004330,SPY 09/30/2024 4.33 C,966.00,400.277000,38666758.20,97.31%,39737505.00,1550000,62.000000000000,
10/30/2023,BSTP,4SPY  240930C00515460,4SPY  240930C00515460,SPY 09/30/2024 515.46 C,-966.00,1.523000,-147121.80,-0.37%,39737505.00,1550000,62.000000000000,
10/30/2023,BSTP,4SPY  240930P00389030,4SPY  240930P00389030,SPY 09/30/2024 389.03 P,-966.00,16.927000,-1635148.20,-4.11%,39737505.00,1550000,62.000000000000,
10/30/2023,BSTP,4SPY  240930P00427510,4SPY  240930P00427510,SPY 09/30/2024 427.51 P,966.00,29.236400,2824236.24,7.11%,39737505.00,1550000,62.000000000000,
10/30/2023,BSTP,Cash&Other,Cash&Other,Cash & Other,27819.49,1.000000,27819.49,0.07%,39737505.00,1550000,62.000000000000,Y
10/30/2023,BUFB,BAPR,45782C888,INNOVATOR ETFS TR US EQT BUFR APR,140730.00,33.910000,4772154.30,8.33%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BAUG,45782C698,INNOVATOR ETFS TR US EQUT BUFR AUG,149181.00,32.050000,4781251.05,8.35%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BDEC,45782C557,INNOVATOR ETFS TR US EQTY BUF DEC,140793.00,33.836600,4763956.42,8.32%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BFEB,45782C433,INNOVATOR ETFS TR US EQTY BUFR FEB,147558.00,32.280000,4763172.24,8.31%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BJAN,45782C409,INNOVATOR ETFS TR US EQTY BUFR JAN,133746.00,35.400000,4734608.40,8.26%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BJUL,45782C789,INNOVATOR ETFS TR US EQTY BUFR JUL,143029.00,33.440000,4782889.76,8.35%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BJUN,45782C755,INNOVATOR ETFS TR US EQTY BUFR JUN,149970.00,31.857600,4777684.27,8.34%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BMAR,45782C391,INNOVATOR ETFS TR US EQTY BUFR MAR,135454.00,35.170000,4763917.18,8.32%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BMAY,45782C326,INNOVATOR ETFS TR US EQTY BUFR MAY,158328.00,30.163000,4775647.46,8.34%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BNOV,45782C581,INNOVATOR ETFS TR US EQTY BUF NOV,150233.00,31.366200,4712238.32,8.23%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BOCT,45782C771,INNOVATOR ETFS TR US EQTY BUF OCT,138917.00,34.442200,4784607.10,8.35%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,BSEP,45782C664,INNOVATOR ETFS TR US EQTY BUF SEP,146396.00,32.630000,4776901.48,8.34%,57287535.00,2325000,93.000000000000,
10/30/2023,BUFB,Cash&Other,Cash&Other,Cash & Other,98364.30,1.000000,98364.30,0.17%,57287535.00,2325000,93.000000000000,Y
10/30/2023,BUFF,PAPR,45782C870,INNOVATOR ETFS TR US EQT PWR BUF,785875.00,29.920000,23513380.00,8.36%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PAUG,45782C680,INNOVATOR ETFS TR US EQTY PWR BF,774861.00,30.360000,23524779.96,8.37%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PDEC,45782C540,INNOVATOR ETFS TR US EQTY PWR BUF,739984.00,31.340000,23191098.56,8.25%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PFEB,45782C417,INNOVATOR ETFS TR US EQTY PWR BUF,787251.00,29.660000,23349864.66,8.31%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PJAN,45782C508,INNOVATOR ETFS TR US EQTY PWR BUF,689058.00,33.780000,23276379.24,8.28%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PJUL,45782C813,INNOVATOR ETFS TR US EQTY PWR BUF,712672.00,32.940000,23475415.68,8.35%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PJUN,45782C748,INNOVATOR ETFS TR US EQTY PWR BUF,768014.00,30.660000,23547309.24,8.38%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PMAR,45782C383,INNOVATOR ETFS TR US EQTY PWR BUF,717294.00,32.790000,23520070.26,8.37%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PMAY,45782C318,INNOVATOR ETFS TR US EQTY PWR BUF,814279.00,28.850000,23491949.15,8.36%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PNOV,45782C573,INNOVATOR ETFS TR US EQTY PWR BUF,723479.00,31.640000,22890875.56,8.14%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,POCT,45782C797,INNOVATOR ETFS TR US EQTY PWR BUF,708111.00,33.245000,23541150.20,8.37%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,PSEP,45782C656,INNOVATOR ETFS TR US EQTY PWR BUF,740599.00,31.720000,23491800.28,8.36%,281100050.00,7700000,154.000000000000,
10/30/2023,BUFF,Cash&Other,Cash&Other,Cash & Other,285404.58,1.000000,285404.58,0.10%,281100050.00,7700000,154.000000000000,Y
10/30/2023,DBJA,2QQQ  231229C00266270,2QQQ  231229C00266270,QQQ 12/29/2023 266.27 C,236.00,81.802600,1930541.36,27.20%,7097975.00,250000,10.000000000000,
10/30/2023,DBJA,2QQQ  231229C00290400,2QQQ  231229C00290400,QQQ 12/29/2023 290.4 C,-236.00,58.837500,-1388565.00,-19.56%,7097975.00,250000,10.000000000000,
10/30/2023,DBJA,2SPY  231229C00003780,2SPY  231229C00003780,SPY 12/29/2023 3.78 C,164.00,405.175300,6644874.92,93.62%,7097975.00,250000,10.000000000000,
10/30/2023,DBJA,2SPY  231229C00417080,2SPY  231229C00417080,SPY 12/29/2023 417.08 C,-164.00,10.255900,-168196.76,-2.37%,7097975.00,250000,10.000000000000,
10/30/2023,DBJA,2SPY  231229P00348020,2SPY  231229P00348020,SPY 12/29/2023 348.02 P,-164.00,1.393600,-22855.04,-0.32%,7097975.00,250000,10.000000000000,
10/30/2023,DBJA,2SPY  231229P00382410,2SPY  231229P00382410,SPY 12/29/2023 382.41 P,164.00,4.364700,71581.08,1.01%,7097975.00,250000,10.000000000000,
10/30/2023,DBJA,Cash&Other,Cash&Other,Cash & Other,30445.72,1.000000,30445.72,0.43%,7097975.00,250000,10.000000000000,Y
10/30/2023,DSJA,2QQQ  231229C00266300,2QQQ  231229C00266300,QQQ 12/29/2023 266.3 C,68.00,81.773600,556060.48,26.37%,2108475.00,75000,3.000000000000,
10/30/2023,DSJA,2QQQ  231229C00299170,2QQQ  231229C00299170,QQQ 12/29/2023 299.17 C,-68.00,50.785200,-345339.36,-16.38%,2108475.00,75000,3.000000000000,
10/30/2023,DSJA,2SPY  231229C00003870,2SPY  231229C00003870,SPY 12/29/2023 3.87 C,47.00,405.086300,1903905.61,90.30%,2108475.00,75000,3.000000000000,
10/30/2023,DSJA,2SPY  231229C00429660,2SPY  231229C00429660,SPY 12/29/2023 429.66 C,-47.00,4.770100,-22419.47,-1.06%,2108475.00,75000,3.000000000000,
10/30/2023,DSJA,Cash&Other,Cash&Other,Cash & Other,16224.55,1.000000,16224.55,0.77%,2108475.00,75000,3.000000000000,Y
10/30/2023,EALT,4SPY  231229C00001040,4SPY  231229C00001040,SPY 12/29/2023 1.04 C,300.00,407.882200,12236466.00,98.16%,12466250.00,500000,20.000000000000,
