Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/06/2023,BJAN,2SPY  231229C00003840,2SPY  231229C00003840,SPY 12/29/2023 3.84 C,3490.00,418.665500,146114259.50,99.41%,146984950.00,4025000,161.000000000000,
10/06/2023,BJAN,2SPY  231229C00478310,2SPY  231229C00478310,SPY 12/29/2023 478.31 C,-3490.00,0.347400,-121242.60,-0.08%,146984950.00,4025000,161.000000000000,
10/06/2023,BJAN,2SPY  231229P00348010,2SPY  231229P00348010,SPY 12/29/2023 348.01 P,-3490.00,1.222200,-426547.80,-0.29%,146984950.00,4025000,161.000000000000,
10/06/2023,BJAN,2SPY  231229P00382440,2SPY  231229P00382440,SPY 12/29/2023 382.44 P,3490.00,3.211200,1120708.80,0.76%,146984950.00,4025000,161.000000000000,
10/06/2023,BJAN,Cash&Other,Cash&Other,Cash & Other,288413.78,1.000000,288413.78,0.20%,146984950.00,4025000,161.000000000000,Y
10/06/2023,BJUL,2SPY  240628C00004450,2SPY  240628C00004450,SPY 06/28/2024 4.45 C,7881.00,415.153000,327182079.30,96.97%,337413720.00,9850000,394.000000000000,
10/06/2023,BJUL,2SPY  240628C00528610,2SPY  240628C00528610,SPY 06/28/2024 528.61 C,-7881.00,0.685200,-540006.12,-0.16%,337413720.00,9850000,394.000000000000,
10/06/2023,BJUL,2SPY  240628P00403380,2SPY  240628P00403380,SPY 06/28/2024 403.38 P,-7881.00,14.086500,-11101570.65,-3.29%,337413720.00,9850000,394.000000000000,
10/06/2023,BJUL,2SPY  240628P00443290,2SPY  240628P00443290,SPY 06/28/2024 443.29 P,7881.00,26.798900,21120213.09,6.26%,337413720.00,9850000,394.000000000000,
10/06/2023,BJUL,Cash&Other,Cash&Other,Cash & Other,731497.84,1.000000,731497.84,0.22%,337413720.00,9850000,394.000000000000,Y
10/06/2023,BJUN,2SPY  240531C00004190,2SPY  240531C00004190,SPY 05/31/2024 4.19 C,2483.00,417.264500,103606775.35,98.37%,105320437.50,3225000,129.000000000000,
10/06/2023,BJUN,2SPY  240531C00501130,2SPY  240531C00501130,SPY 05/31/2024 501.13 C,-2483.00,1.887000,-468542.10,-0.44%,105320437.50,3225000,129.000000000000,
10/06/2023,BJUN,2SPY  240531P00380240,2SPY  240531P00380240,SPY 05/31/2024 380.24 P,-2483.00,8.432500,-2093789.75,-1.99%,105320437.50,3225000,129.000000000000,
10/06/2023,BJUN,2SPY  240531P00417860,2SPY  240531P00417860,SPY 05/31/2024 417.86 P,2483.00,16.370600,4064819.98,3.86%,105320437.50,3225000,129.000000000000,
10/06/2023,BJUN,Cash&Other,Cash&Other,Cash & Other,204458.37,1.000000,204458.37,0.19%,105320437.50,3225000,129.000000000000,Y
10/06/2023,BMAR,2SPY  240229C00003970,2SPY  240229C00003970,SPY 02/29/2024 3.97 C,2119.00,418.784800,88740499.12,99.20%,89452935.00,2475000,99.000000000000,
10/06/2023,BMAR,2SPY  240229C00480470,2SPY  240229C00480470,SPY 02/29/2024 480.47 C,-2119.00,1.506300,-319184.97,-0.36%,89452935.00,2475000,99.000000000000,
10/06/2023,BMAR,2SPY  240229P00360600,2SPY  240229P00360600,SPY 02/29/2024 360.6 P,-2119.00,3.525100,-746968.69,-0.84%,89452935.00,2475000,99.000000000000,
10/06/2023,BMAR,2SPY  240229P00396270,2SPY  240229P00396270,SPY 02/29/2024 396.27 P,2119.00,7.692700,1630083.13,1.82%,89452935.00,2475000,99.000000000000,
10/06/2023,BMAR,Cash&Other,Cash&Other,Cash & Other,142790.33,1.000000,142790.33,0.16%,89452935.00,2475000,99.000000000000,Y
10/06/2023,BMAY,2SPY  240430C00004170,2SPY  240430C00004170,SPY 04/30/2024 4.17 C,3027.00,417.410000,126350007.00,98.40%,128408470.00,4150000,166.000000000000,
10/06/2023,BMAY,2SPY  240430C00496870,2SPY  240430C00496870,SPY 04/30/2024 496.87 C,-3027.00,1.550000,-469185.00,-0.37%,128408470.00,4150000,166.000000000000,
10/06/2023,BMAY,2SPY  240430P00378500,2SPY  240430P00378500,SPY 04/30/2024 378.5 P,-3027.00,7.390000,-2236953.00,-1.74%,128408470.00,4150000,166.000000000000,
10/06/2023,BMAY,2SPY  240430P00415940,2SPY  240430P00415940,SPY 04/30/2024 415.94 P,3027.00,14.930000,4519311.00,3.52%,128408470.00,4150000,166.000000000000,
10/06/2023,BMAY,Cash&Other,Cash&Other,Cash & Other,237251.29,1.000000,237251.29,0.18%,128408470.00,4150000,166.000000000000,Y
10/06/2023,BNOV,2SPY  231031C00003870,2SPY  231031C00003870,SPY 10/31/2023 3.87 C,2042.00,420.384100,85842433.22,99.68%,86120230.00,2650000,106.000000000000,
10/06/2023,BNOV,2SPY  231031C00497010,2SPY  231031C00497010,SPY 10/31/2023 497.01 C,-2042.00,0.008000,-1633.60,0.00%,86120230.00,2650000,106.000000000000,
10/06/2023,BNOV,2SPY  231031P00351450,2SPY  231031P00351450,SPY 10/31/2023 351.45 P,-2042.00,0.215000,-43903.00,-0.05%,86120230.00,2650000,106.000000000000,
10/06/2023,BNOV,2SPY  231031P00386220,2SPY  231031P00386220,SPY 10/31/2023 386.22 P,2042.00,0.635500,129769.10,0.15%,86120230.00,2650000,106.000000000000,
10/06/2023,BNOV,Cash&Other,Cash&Other,Cash & Other,188082.10,1.000000,188082.10,0.22%,86120230.00,2650000,106.000000000000,Y
10/06/2023,BOCT,4SPY  240930C00004290,4SPY  240930C00004290,SPY 09/30/2024 4.29 C,3805.00,414.013900,157532288.95,98.25%,160332900.00,4550000,182.000000000000,
10/06/2023,BOCT,4SPY  240930C00514340,4SPY  240930C00514340,SPY 09/30/2024 514.34 C,-3805.00,3.536800,-1345752.40,-0.84%,160332900.00,4550000,182.000000000000,
10/06/2023,BOCT,4SPY  240930P00389010,4SPY  240930P00389010,SPY 09/30/2024 389.01 P,-3805.00,13.928500,-5299794.25,-3.31%,160332900.00,4550000,182.000000000000,
10/06/2023,BOCT,4SPY  240930P00427490,4SPY  240930P00427490,SPY 09/30/2024 427.49 P,3805.00,23.796300,9054492.15,5.65%,160332900.00,4550000,182.000000000000,
10/06/2023,BOCT,Cash&Other,Cash&Other,Cash & Other,381482.55,1.000000,381482.55,0.24%,160332900.00,4550000,182.000000000000,Y
10/06/2023,BOUT,ACGL,G0450A105,ARCH CAP GROUP LTD,1072.00,81.640000,87518.08,0.73%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,AER,N00985106,AERCAP HOLDINGS NV,6400.00,59.220000,379008.00,3.17%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,ATVI,00507V109,ACTIVISION BLIZZARD INC,920.00,93.670000,86176.40,0.72%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,CARR,14448C104,CARRIER GLOBAL CORPORATION,3632.00,53.510000,194348.32,1.62%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,CB,H1467J104,CHUBB LIMITED,416.00,210.760000,87676.16,0.73%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,CNK,17243V102,CINEMARK HLDGS INC,38240.00,18.680000,714323.20,5.97%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,FANG,25278X109,DIAMONDBACK ENERGY INC,2592.00,145.120000,376151.04,3.14%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,FDX,31428X106,FEDEX CORP,2648.00,259.160000,686255.68,5.74%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,GNTX,371901109,GENTEX CORP,18472.00,31.280000,577804.16,4.83%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,HQY,42226A107,HEALTHEQUITY INC,5496.00,72.650000,399284.40,3.34%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,HSBC,404280406,HSBC HLDGS PLC,15240.00,39.780000,606247.20,5.07%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,IMAX,45245E109,IMAX CORP,36320.00,19.040000,691532.80,5.78%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,LOPE,38526M106,GRAND CANYON ED INC,1712.00,116.940000,200201.28,1.67%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,LPG,Y2106R110,DORIAN LPG LTD,6968.00,28.160000,196218.88,1.64%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,LPLA,50212V100,LPL FINL HLDGS INC,848.00,234.840000,199144.32,1.66%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,MANH,562750109,MANHATTAN ASSOCIATES INC,440.00,199.510000,87784.40,0.73%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,META,30303M102,META PLATFORMS INC,288.00,304.790000,87779.52,0.73%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,NBIX,64125C109,NEUROCRINE BIOSCIENCES INC,3568.00,115.300000,411390.40,3.44%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,OBDC,69121K104,BLUE OWL CAPITAL CORPORATION COM,6192.00,13.370000,82787.04,0.69%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,OKTA,679295105,OKTA INC,7384.00,76.980000,568420.32,4.75%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,PCAR,693718108,PACCAR INC,4720.00,86.230000,407005.60,3.40%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,PGR,743315103,PROGRESSIVE CORP,5040.00,142.500000,718200.00,6.00%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,PKG,695156109,PACKAGING CORP AMER,4568.00,152.550000,696848.40,5.83%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,REVG,749527107,REV GROUP INC,12528.00,16.210000,203078.88,1.70%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,SPXC,78473E103,SPX TECHNOLOGIES INC,2464.00,80.690000,198820.16,1.66%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,UNH,91324P102,UNITEDHEALTH GROUP INC,1200.00,516.230000,619476.00,5.18%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,UNM,91529Y106,UNUM GROUP,12224.00,48.470000,592497.28,4.95%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,VECO,922417100,VEECO INSTRS INC DEL,14256.00,26.980000,384626.88,3.22%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,VERX,92538J106,VERTEX INC,3712.00,23.205000,86136.96,0.72%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,1728.00,355.140000,613681.92,5.13%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,XPO,983793100,XPO INC,9400.00,74.470000,700018.00,5.85%,11961120.00,400000,8.000000000000,
10/06/2023,BOUT,Cash&Other,Cash&Other,Cash & Other,19943.62,1.000000,19943.62,0.17%,11961120.00,400000,8.000000000000,Y
10/06/2023,BSEP,2SPY  240830C00004520,2SPY  240830C00004520,SPY 08/30/2024 4.52 C,4114.00,415.424300,170905557.02,96.83%,176505720.00,5275000,211.000000000000,
10/06/2023,BSEP,2SPY  240830C00539380,2SPY  240830C00539380,SPY 08/30/2024 539.38 C,-4114.00,1.054900,-433985.86,-0.25%,176505720.00,5275000,211.000000000000,
10/06/2023,BSEP,2SPY  240830P00409820,2SPY  240830P00409820,SPY 08/30/2024 409.82 P,-4114.00,17.448500,-7178312.90,-4.07%,176505720.00,5275000,211.000000000000,
10/06/2023,BSEP,2SPY  240830P00450360,2SPY  240830P00450360,SPY 08/30/2024 450.36 P,4114.00,30.994000,12750931.60,7.22%,176505720.00,5275000,211.000000000000,
10/06/2023,BSEP,Cash&Other,Cash&Other,Cash & Other,450324.49,1.000000,450324.49,0.26%,176505720.00,5275000,211.000000000000,Y
10/06/2023,BSTP,4SPY  240930C00004330,4SPY  240930C00004330,SPY 09/30/2024 4.33 C,966.00,413.976200,39990100.92,98.33%,40668280.00,1550000,62.000000000000,
10/06/2023,BSTP,4SPY  240930C00515460,4SPY  240930C00515460,SPY 09/30/2024 515.46 C,-966.00,3.392000,-327667.20,-0.81%,40668280.00,1550000,62.000000000000,
10/06/2023,BSTP,4SPY  240930P00389030,4SPY  240930P00389030,SPY 09/30/2024 389.03 P,-966.00,13.932500,-1345879.50,-3.31%,40668280.00,1550000,62.000000000000,
10/06/2023,BSTP,4SPY  240930P00427510,4SPY  240930P00427510,SPY 09/30/2024 427.51 P,966.00,23.802800,2299350.48,5.65%,40668280.00,1550000,62.000000000000,
10/06/2023,BSTP,Cash&Other,Cash&Other,Cash & Other,49437.41,1.000000,49437.41,0.12%,40668280.00,1550000,62.000000000000,Y
10/06/2023,BUFB,BAPR,45782C888,INNOVATOR ETFS TR US EQT BUFR APR,136633.00,34.790400,4753516.72,8.34%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BAUG,45782C698,INNOVATOR ETFS TR US EQUT BUFR AUG,145279.00,32.850000,4772415.15,8.38%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BDEC,45782C557,INNOVATOR ETFS TR US EQTY BUF DEC,135373.00,34.786000,4709085.18,8.27%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BFEB,45782C433,INNOVATOR ETFS TR US EQTY BUFR FEB,143057.00,33.183100,4747074.74,8.33%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BJAN,45782C409,INNOVATOR ETFS TR US EQTY BUFR JAN,129985.00,36.512400,4746064.31,8.33%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BJUL,45782C789,INNOVATOR ETFS TR US EQTY BUFR JUL,140081.00,34.310000,4806179.11,8.44%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BJUN,45782C755,INNOVATOR ETFS TR US EQTY BUFR JUN,143304.00,32.659300,4680208.33,8.22%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BMAR,45782C391,INNOVATOR ETFS TR US EQTY BUFR MAR,131876.00,36.135400,4765392.01,8.37%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BMAY,45782C326,INNOVATOR ETFS TR US EQTY BUFR MAY,152462.00,30.924400,4714795.87,8.28%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BNOV,45782C581,INNOVATOR ETFS TR US EQTY BUF NOV,145035.00,32.494100,4712781.79,8.27%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BOCT,45782C771,INNOVATOR ETFS TR US EQTY BUF OCT,135375.00,35.310000,4780091.25,8.39%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,BSEP,45782C664,INNOVATOR ETFS TR US EQTY BUF SEP,142527.00,33.520000,4777505.04,8.39%,56967300.00,2250000,90.000000000000,
10/06/2023,BUFB,Cash&Other,Cash&Other,Cash & Other,1731.01,1.000000,1731.01,0.00%,56967300.00,2250000,90.000000000000,Y
10/06/2023,BUFF,PAPR,45782C870,INNOVATOR ETFS TR US EQT PWR BUF,745832.00,30.460000,22718042.72,8.29%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PAUG,45782C680,INNOVATOR ETFS TR US EQTY PWR BF,743751.00,30.940000,23011655.94,8.40%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PDEC,45782C540,INNOVATOR ETFS TR US EQTY PWR BUF,699244.00,32.170000,22494679.48,8.21%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PFEB,45782C417,INNOVATOR ETFS TR US EQTY PWR BUF,750328.00,30.350000,22772454.80,8.31%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PJAN,45782C508,INNOVATOR ETFS TR US EQTY PWR BUF,659596.00,34.590000,22815425.64,8.33%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PJUL,45782C813,INNOVATOR ETFS TR US EQTY PWR BUF,691585.00,33.580000,23223424.30,8.47%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PJUN,45782C748,INNOVATOR ETFS TR US EQTY PWR BUF,715555.00,31.200000,22325316.00,8.15%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PMAR,45782C383,INNOVATOR ETFS TR US EQTY PWR BUF,683036.00,33.370000,22792911.32,8.32%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PMAY,45782C318,INNOVATOR ETFS TR US EQTY PWR BUF,767262.00,29.390000,22549830.18,8.23%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PNOV,45782C573,INNOVATOR ETFS TR US EQTY PWR BUF,689013.00,32.795200,22596319.14,8.25%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,POCT,45782C797,INNOVATOR ETFS TR US EQTY PWR BUF,691585.00,33.820000,23389404.70,8.53%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,PSEP,45782C656,INNOVATOR ETFS TR US EQTY PWR BUF,714516.00,32.290000,23071721.64,8.42%,274046955.00,7350000,147.000000000000,
10/06/2023,BUFF,Cash&Other,Cash&Other,Cash & Other,289683.87,1.000000,289683.87,0.11%,274046955.00,7350000,147.000000000000,Y
10/06/2023,DBJA,2QQQ  231229C00266270,2QQQ  231229C00266270,QQQ 12/29/2023 266.27 C,236.00,95.671900,2257856.84,31.59%,7148350.00,250000,10.000000000000,
10/06/2023,DBJA,2QQQ  231229C00290400,2QQQ  231229C00290400,QQQ 12/29/2023 290.4 C,-236.00,72.585400,-1713015.44,-23.96%,7148350.00,250000,10.000000000000,
10/06/2023,DBJA,2SPY  231229C00003780,2SPY  231229C00003780,SPY 12/29/2023 3.78 C,164.00,418.724500,6867081.80,96.07%,7148350.00,250000,10.000000000000,
10/06/2023,DBJA,2SPY  231229C00417080,2SPY  231229C00417080,SPY 12/29/2023 417.08 C,-164.00,20.142600,-330338.64,-4.62%,7148350.00,250000,10.000000000000,
10/06/2023,DBJA,2SPY  231229P00348020,2SPY  231229P00348020,SPY 12/29/2023 348.02 P,-164.00,1.222500,-20049.00,-0.28%,7148350.00,250000,10.000000000000,
10/06/2023,DBJA,2SPY  231229P00382410,2SPY  231229P00382410,SPY 12/29/2023 382.41 P,164.00,3.208300,52616.12,0.74%,7148350.00,250000,10.000000000000,
10/06/2023,DBJA,Cash&Other,Cash&Other,Cash & Other,33750.68,1.000000,33750.68,0.47%,7148350.00,250000,10.000000000000,Y
10/06/2023,DSJA,2QQQ  231229C00266300,2QQQ  231229C00266300,QQQ 12/29/2023 266.3 C,68.00,95.642900,650371.72,30.39%,2140222.50,75000,3.000000000000,
10/06/2023,DSJA,2QQQ  231229C00299170,2QQQ  231229C00299170,QQQ 12/29/2023 299.17 C,-68.00,64.410400,-437990.72,-20.46%,2140222.50,75000,3.000000000000,
10/06/2023,DSJA,2SPY  231229C00003870,2SPY  231229C00003870,SPY 12/29/2023 3.87 C,47.00,418.635900,1967588.73,91.93%,2140222.50,75000,3.000000000000,
10/06/2023,DSJA,2SPY  231229C00429660,2SPY  231229C00429660,SPY 12/29/2023 429.66 C,-47.00,12.142700,-57070.69,-2.67%,2140222.50,75000,3.000000000000,
