Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/25/2023,APRJ,4XSP  240328P00287630,4XSP  240328P00287630,XSP 03/28/2024 287.63 P,-405.00,1.270000,-51435.00,-0.10%,50402120.00,2050000,82.000000000000,
10/25/2023,APRJ,912796ZN2,912796ZN2,UNITED STATES TREAS BILLS 12/28/2023,820900.00,99.058519,813171.38,1.61%,50402120.00,2050000,82.000000000000,
10/25/2023,APRJ,912797LL9,912797LL9,UNITED STATES TREAS BILLS 03/21/2024,51134000.00,97.821625,50020109.73,99.24%,50402120.00,2050000,82.000000000000,
10/25/2023,APRJ,Cash&Other,Cash&Other,Cash & Other,69032.41,1.000000,69032.41,0.14%,50402120.00,2050000,82.000000000000,Y
10/25/2023,APRQ,4SPX  240328P02424270,4SPX  240328P02424270,SPX 03/28/2024 2424.27 P,3408.00,6.158700,2098884.96,5.99%,35031772.50,1425000,57.000000000000,
10/25/2023,APRQ,4SPX  240328P02465360,4SPX  240328P02465360,SPX 03/28/2024 2465.36 P,-3465.00,6.523800,-2260496.70,-6.45%,35031772.50,1425000,57.000000000000,
10/25/2023,APRQ,4XSP  240328P00246540,4XSP  240328P00246540,XSP 03/28/2024 246.54 P,-282.00,0.681000,-19204.20,-0.05%,35031772.50,1425000,57.000000000000,
10/25/2023,APRQ,912796ZN2,912796ZN2,UNITED STATES TREAS BILLS 12/28/2023,480900.00,99.058519,476372.42,1.36%,35031772.50,1425000,57.000000000000,
10/25/2023,APRQ,912797LL9,912797LL9,UNITED STATES TREAS BILLS 03/21/2024,35459000.00,97.821625,34686570.01,99.01%,35031772.50,1425000,57.000000000000,
10/25/2023,APRQ,Cash&Other,Cash&Other,Cash & Other,48897.54,1.000000,48897.54,0.14%,35031772.50,1425000,57.000000000000,Y
10/25/2023,BALT,4SPY  231229C00001070,4SPY  231229C00001070,SPY 12/29/2023 1.07 C,11317.00,420.610000,476004337.00,98.46%,483445475.00,17375000,695.000000000000,
10/25/2023,BALT,4SPY  231229C00439490,4SPY  231229C00439490,SPY 12/29/2023 439.49 C,-11317.00,5.340000,-6043278.00,-1.25%,483445475.00,17375000,695.000000000000,
10/25/2023,BALT,4SPY  231229P00341980,4SPY  231229P00341980,SPY 12/29/2023 341.98 P,-11317.00,0.870000,-984579.00,-0.20%,483445475.00,17375000,695.000000000000,
10/25/2023,BALT,4SPY  231229P00427480,4SPY  231229P00427480,SPY 12/29/2023 427.48 P,11317.00,12.410000,14044397.00,2.91%,483445475.00,17375000,695.000000000000,
10/25/2023,BALT,Cash&Other,Cash&Other,Cash & Other,416208.18,1.000000,416208.18,0.09%,483445475.00,17375000,695.000000000000,Y
10/25/2023,BAPR,2SPY  240328C00004110,2SPY  240328C00004110,SPY 03/28/2024 4.11 C,3617.00,416.568600,150672862.62,98.50%,152964240.00,4400000,176.000000000000,
10/25/2023,BAPR,2SPY  240328C00491840,2SPY  240328C00491840,SPY 03/28/2024 491.84 C,-3617.00,0.770000,-278509.00,-0.18%,152964240.00,4400000,176.000000000000,
10/25/2023,BAPR,2SPY  240328P00372540,2SPY  240328P00372540,SPY 03/28/2024 372.54 P,-3617.00,5.291800,-1914044.06,-1.25%,152964240.00,4400000,176.000000000000,
10/25/2023,BAPR,2SPY  240328P00409400,2SPY  240328P00409400,SPY 03/28/2024 409.4 P,3617.00,11.554600,4179298.82,2.73%,152964240.00,4400000,176.000000000000,
10/25/2023,BAPR,Cash&Other,Cash&Other,Cash & Other,301374.56,1.000000,301374.56,0.20%,152964240.00,4400000,176.000000000000,Y
10/25/2023,BAUG,2SPY  240731C00004590,2SPY  240731C00004590,SPY 07/31/2024 4.59 C,4316.00,414.700000,178984520.00,96.17%,186104247.50,5675000,227.000000000000,
10/25/2023,BAUG,2SPY  240731C00550950,2SPY  240731C00550950,SPY 07/31/2024 550.95 C,-4316.00,0.340000,-146744.00,-0.08%,186104247.50,5675000,227.000000000000,
10/25/2023,BAUG,2SPY  240731P00416590,2SPY  240731P00416590,SPY 07/31/2024 416.59 P,-4316.00,18.420000,-7950072.00,-4.27%,186104247.50,5675000,227.000000000000,
10/25/2023,BAUG,2SPY  240731P00457800,2SPY  240731P00457800,SPY 07/31/2024 457.8 P,4316.00,34.220000,14769352.00,7.94%,186104247.50,5675000,227.000000000000,
10/25/2023,BAUG,Cash&Other,Cash&Other,Cash & Other,443511.51,1.000000,443511.51,0.24%,186104247.50,5675000,227.000000000000,Y
10/25/2023,BDEC,2SPY  231130C00004090,2SPY  231130C00004090,SPY 11/30/2023 4.09 C,2294.00,419.579100,96251445.54,99.15%,97075720.00,2800000,112.000000000000,
10/25/2023,BDEC,2SPY  231130C00509600,2SPY  231130C00509600,SPY 11/30/2023 509.6 C,-2294.00,0.010400,-2385.76,0.00%,97075720.00,2800000,112.000000000000,
10/25/2023,BDEC,2SPY  231130P00370990,2SPY  231130P00370990,SPY 11/30/2023 370.99 P,-2294.00,0.760700,-174504.58,-0.18%,97075720.00,2800000,112.000000000000,
10/25/2023,BDEC,2SPY  231130P00407690,2SPY  231130P00407690,SPY 11/30/2023 407.69 P,2294.00,3.650300,837378.82,0.86%,97075720.00,2800000,112.000000000000,
10/25/2023,BDEC,Cash&Other,Cash&Other,Cash & Other,161714.75,1.000000,161714.75,0.17%,97075720.00,2800000,112.000000000000,Y
10/25/2023,BFEB,2SPY  240131C00004080,2SPY  240131C00004080,SPY 01/31/2024 4.08 C,2269.00,417.941900,94831017.11,98.74%,96041040.00,2900000,116.000000000000,
10/25/2023,BFEB,2SPY  240131C00485660,2SPY  240131C00485660,SPY 01/31/2024 485.66 C,-2269.00,0.314700,-71405.43,-0.07%,96041040.00,2900000,116.000000000000,
10/25/2023,BFEB,2SPY  240131P00369900,2SPY  240131P00369900,SPY 01/31/2024 369.9 P,-2269.00,2.995900,-679769.71,-0.71%,96041040.00,2900000,116.000000000000,
10/25/2023,BFEB,2SPY  240131P00406490,2SPY  240131P00406490,SPY 01/31/2024 406.49 P,2269.00,7.841900,1779327.11,1.85%,96041040.00,2900000,116.000000000000,
10/25/2023,BFEB,Cash&Other,Cash&Other,Cash & Other,179824.59,1.000000,179824.59,0.19%,96041040.00,2900000,116.000000000000,Y
10/25/2023,BJAN,2SPY  231229C00003840,2SPY  231229C00003840,SPY 12/29/2023 3.84 C,3576.00,418.072800,149502833.28,99.46%,150320362.50,4125000,165.000000000000,
10/25/2023,BJAN,2SPY  231229C00478310,2SPY  231229C00478310,SPY 12/29/2023 478.31 C,-3576.00,0.164000,-58646.40,-0.04%,150320362.50,4125000,165.000000000000,
10/25/2023,BJAN,2SPY  231229P00348010,2SPY  231229P00348010,SPY 12/29/2023 348.01 P,-3576.00,0.989200,-353737.92,-0.24%,150320362.50,4125000,165.000000000000,
10/25/2023,BJAN,2SPY  231229P00382440,2SPY  231229P00382440,SPY 12/29/2023 382.44 P,3576.00,2.668800,954362.88,0.63%,150320362.50,4125000,165.000000000000,
10/25/2023,BJAN,Cash&Other,Cash&Other,Cash & Other,272346.02,1.000000,272346.02,0.18%,150320362.50,4125000,165.000000000000,Y
10/25/2023,BJUL,2SPY  240628C00004450,2SPY  240628C00004450,SPY 06/28/2024 4.45 C,8098.00,414.513800,335673275.24,96.88%,346466362.50,10125000,405.000000000000,
10/25/2023,BJUL,2SPY  240628C00528610,2SPY  240628C00528610,SPY 06/28/2024 528.61 C,-8098.00,0.498800,-403928.24,-0.12%,346466362.50,10125000,405.000000000000,
10/25/2023,BJUL,2SPY  240628P00403380,2SPY  240628P00403380,SPY 06/28/2024 403.38 P,-8098.00,13.902000,-11257839.60,-3.25%,346466362.50,10125000,405.000000000000,
10/25/2023,BJUL,2SPY  240628P00443290,2SPY  240628P00443290,SPY 06/28/2024 443.29 P,8098.00,26.781500,21687658.70,6.26%,346466362.50,10125000,405.000000000000,
10/25/2023,BJUL,Cash&Other,Cash&Other,Cash & Other,759827.44,1.000000,759827.44,0.22%,346466362.50,10125000,405.000000000000,Y
10/25/2023,BJUN,2SPY  240531C00004190,2SPY  240531C00004190,SPY 05/31/2024 4.19 C,2444.00,416.593800,101815524.72,98.26%,103617077.50,3175000,127.000000000000,
10/25/2023,BJUN,2SPY  240531C00501130,2SPY  240531C00501130,SPY 05/31/2024 501.13 C,-2444.00,1.336300,-326591.72,-0.32%,103617077.50,3175000,127.000000000000,
10/25/2023,BJUN,2SPY  240531P00380240,2SPY  240531P00380240,SPY 05/31/2024 380.24 P,-2444.00,8.202500,-2004691.00,-1.93%,103617077.50,3175000,127.000000000000,
10/25/2023,BJUN,2SPY  240531P00417860,2SPY  240531P00417860,SPY 05/31/2024 417.86 P,2444.00,16.144800,3945789.12,3.81%,103617077.50,3175000,127.000000000000,
10/25/2023,BJUN,Cash&Other,Cash&Other,Cash & Other,184837.24,1.000000,184837.24,0.18%,103617077.50,3175000,127.000000000000,Y
10/25/2023,BMAR,2SPY  240229C00003970,2SPY  240229C00003970,SPY 02/29/2024 3.97 C,2097.00,418.154500,87686998.65,99.12%,88464600.00,2450000,98.000000000000,
10/25/2023,BMAR,2SPY  240229C00480470,2SPY  240229C00480470,SPY 02/29/2024 480.47 C,-2097.00,0.960300,-201374.91,-0.23%,88464600.00,2450000,98.000000000000,
10/25/2023,BMAR,2SPY  240229P00360600,2SPY  240229P00360600,SPY 02/29/2024 360.6 P,-2097.00,3.255600,-682699.32,-0.77%,88464600.00,2450000,98.000000000000,
10/25/2023,BMAR,2SPY  240229P00396270,2SPY  240229P00396270,SPY 02/29/2024 396.27 P,2097.00,7.273900,1525336.83,1.72%,88464600.00,2450000,98.000000000000,
10/25/2023,BMAR,Cash&Other,Cash&Other,Cash & Other,134449.28,1.000000,134449.28,0.15%,88464600.00,2450000,98.000000000000,Y
10/25/2023,BMAY,2SPY  240430C00004170,2SPY  240430C00004170,SPY 04/30/2024 4.17 C,2642.00,416.548700,110052166.54,98.25%,112015037.50,3625000,145.000000000000,
10/25/2023,BMAY,2SPY  240430C00496870,2SPY  240430C00496870,SPY 04/30/2024 496.87 C,-2642.00,1.043500,-275692.70,-0.25%,112015037.50,3625000,145.000000000000,
10/25/2023,BMAY,2SPY  240430P00378500,2SPY  240430P00378500,SPY 04/30/2024 378.5 P,-2642.00,7.037800,-1859386.76,-1.66%,112015037.50,3625000,145.000000000000,
10/25/2023,BMAY,2SPY  240430P00415940,2SPY  240430P00415940,SPY 04/30/2024 415.94 P,2642.00,14.538000,3840939.60,3.43%,112015037.50,3625000,145.000000000000,
10/25/2023,BMAY,Cash&Other,Cash&Other,Cash & Other,254631.34,1.000000,254631.34,0.23%,112015037.50,3625000,145.000000000000,Y
10/25/2023,BNOV,2SPY  231031C00003870,2SPY  231031C00003870,SPY 10/31/2023 3.87 C,2023.00,419.685000,84902275.50,99.83%,85051050.00,2625000,105.000000000000,
10/25/2023,BNOV,2SPY  231031C00497010,2SPY  231031C00497010,SPY 10/31/2023 497.01 C,-2023.00,0.001900,-384.37,0.00%,85051050.00,2625000,105.000000000000,
10/25/2023,BNOV,2SPY  231031P00351450,2SPY  231031P00351450,SPY 10/31/2023 351.45 P,-2023.00,0.025600,-5178.88,-0.01%,85051050.00,2625000,105.000000000000,
10/25/2023,BNOV,2SPY  231031P00386220,2SPY  231031P00386220,SPY 10/31/2023 386.22 P,2023.00,0.070000,14161.00,0.02%,85051050.00,2625000,105.000000000000,
10/25/2023,BNOV,Cash&Other,Cash&Other,Cash & Other,136837.26,1.000000,136837.26,0.16%,85051050.00,2625000,105.000000000000,Y
10/25/2023,BOCT,4SPY  240930C00004290,4SPY  240930C00004290,SPY 09/30/2024 4.29 C,4055.00,413.293200,167590392.60,98.04%,170946495.00,4850000,194.000000000000,
10/25/2023,BOCT,4SPY  240930C00514340,4SPY  240930C00514340,SPY 09/30/2024 514.34 C,-4055.00,2.626100,-1064883.55,-0.62%,170946495.00,4850000,194.000000000000,
10/25/2023,BOCT,4SPY  240930P00389010,4SPY  240930P00389010,SPY 09/30/2024 389.01 P,-4055.00,13.797100,-5594724.05,-3.27%,170946495.00,4850000,194.000000000000,
10/25/2023,BOCT,4SPY  240930P00427490,4SPY  240930P00427490,SPY 09/30/2024 427.49 P,4055.00,23.736400,9625110.20,5.63%,170946495.00,4850000,194.000000000000,
10/25/2023,BOCT,Cash&Other,Cash&Other,Cash & Other,386960.57,1.000000,386960.57,0.23%,170946495.00,4850000,194.000000000000,Y
10/25/2023,BOUT,ACGL,G0450A105,ARCH CAP GROUP LTD,776.00,83.420000,64733.92,0.55%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,AXON,05464C101,AXON ENTERPRISE INC,304.00,213.330000,64852.32,0.55%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,BAH,099502106,BOOZ ALLEN HAMILTON HLDG CORP CL A,528.00,119.730000,63217.44,0.54%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,BSY,08265T208,BENTLEY SYS INC,9264.00,50.270000,465701.28,3.98%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,CAH,14149Y108,CARDINAL HEALTH INC,696.00,93.420000,65020.32,0.56%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,CB,H1467J104,CHUBB LIMITED,312.00,211.440000,65969.28,0.56%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,CI,125523100,THE CIGNA GROUP,2264.00,304.640000,689704.96,5.90%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,CRBG,21871X109,COREBRIDGE FINL INC,33656.00,20.730000,697688.88,5.97%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,CW,231561101,CURTISS WRIGHT CORP,320.00,198.360000,63475.20,0.54%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,EA,285512109,ELECTRONIC ARTS INC,5456.00,127.660000,696512.96,5.96%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,ENSG,29358P101,ENSIGN GROUP INC,672.00,96.700000,64982.40,0.56%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,GD,369550108,GENERAL DYNAMICS CORP,3448.00,233.000000,803384.00,6.87%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,HQY,42226A107,HEALTHEQUITY INC,6336.00,71.810000,454988.16,3.89%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,HUM,444859102,HUMANA INC,448.00,516.350000,231324.80,1.98%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,LOPE,38526M106,GRAND CANYON ED INC,2000.00,114.720000,229440.00,1.96%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,MOH,60855R100,MOLINA HEALTHCARE INC,1328.00,333.770000,443246.56,3.79%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,MSFT,594918104,MICROSOFT CORP,200.00,330.530000,66106.00,0.57%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,NOC,666807102,NORTHROP GRUMMAN CORP,1672.00,478.440000,799951.68,6.84%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,PGR,743315103,PROGRESSIVE CORP,5240.00,156.240000,818697.60,7.01%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,REVG,749527107,REV GROUP INC,15672.00,14.710000,230535.12,1.97%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,ROST,778296103,ROSS STORES INC,2000.00,115.810000,231620.00,1.98%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,SUM,86614U100,SUMMIT MATLS INC,13264.00,32.620000,432671.68,3.70%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,TTEK,88162G103,TETRA TECH INC NEW,1472.00,148.520000,218621.44,1.87%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,UNH,91324P102,UNITEDHEALTH GROUP INC,1320.00,525.000000,693000.00,5.93%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,VERX,92538J106,VERTEX INC,2808.00,23.320000,65482.56,0.56%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,VRSN,92343E102,VERISIGN INC,3896.00,206.870000,805965.52,6.90%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,1280.00,369.380000,472806.40,4.05%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,VTS,92852X103,VITESSE ENERGY INC,27720.00,24.510000,679417.20,5.81%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,WMB,969457100,WILLIAMS COS INC,23216.00,34.460000,800023.36,6.85%,11686720.00,400000,8.000000000000,
10/25/2023,BOUT,Cash&Other,Cash&Other,Cash & Other,205093.38,1.000000,205093.38,1.75%,11686720.00,400000,8.000000000000,Y
10/25/2023,BSEP,2SPY  240830C00004520,2SPY  240830C00004520,SPY 08/30/2024 4.52 C,4132.00,414.680300,171345899.96,96.74%,177127590.00,5300000,212.000000000000,
10/25/2023,BSEP,2SPY  240830C00539380,2SPY  240830C00539380,SPY 08/30/2024 539.38 C,-4132.00,0.783200,-323618.24,-0.18%,177127590.00,5300000,212.000000000000,
10/25/2023,BSEP,2SPY  240830P00409820,2SPY  240830P00409820,SPY 08/30/2024 409.82 P,-4132.00,17.278900,-7139641.48,-4.03%,177127590.00,5300000,212.000000000000,
10/25/2023,BSEP,2SPY  240830P00450360,2SPY  240830P00450360,SPY 08/30/2024 450.36 P,4132.00,30.950400,12788705.28,7.22%,177127590.00,5300000,212.000000000000,
10/25/2023,BSEP,Cash&Other,Cash&Other,Cash & Other,452487.91,1.000000,452487.91,0.26%,177127590.00,5300000,212.000000000000,Y
10/25/2023,BSTP,4SPY  240930C00004330,4SPY  240930C00004330,SPY 09/30/2024 4.33 C,966.00,413.255400,39920471.64,98.15%,40672465.00,1550000,62.000000000000,
10/25/2023,BSTP,4SPY  240930C00515460,4SPY  240930C00515460,SPY 09/30/2024 515.46 C,-966.00,2.505700,-242050.62,-0.60%,40672465.00,1550000,62.000000000000,
10/25/2023,BSTP,4SPY  240930P00389030,4SPY  240930P00389030,SPY 09/30/2024 389.03 P,-966.00,13.801100,-1333186.26,-3.28%,40672465.00,1550000,62.000000000000,
10/25/2023,BSTP,4SPY  240930P00427510,4SPY  240930P00427510,SPY 09/30/2024 427.51 P,966.00,23.742900,2293564.14,5.64%,40672465.00,1550000,62.000000000000,
10/25/2023,BSTP,Cash&Other,Cash&Other,Cash & Other,32682.09,1.000000,32682.09,0.08%,40672465.00,1550000,62.000000000000,Y
10/25/2023,BUFB,BAPR,45782C888,INNOVATOR ETFS TR US EQT BUFR APR,139217.00,34.774000,4841131.96,8.32%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BAUG,45782C698,INNOVATOR ETFS TR US EQUT BUFR AUG,147577.00,32.854700,4848598.06,8.34%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BDEC,45782C557,INNOVATOR ETFS TR US EQTY BUF DEC,139280.00,34.683400,4830703.95,8.31%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BFEB,45782C433,INNOVATOR ETFS TR US EQTY BUFR FEB,145972.00,33.124100,4835191.13,8.31%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BJAN,45782C409,INNOVATOR ETFS TR US EQTY BUFR JAN,132308.00,36.447500,4822295.83,8.29%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BJUL,45782C789,INNOVATOR ETFS TR US EQTY BUFR JUL,141492.00,34.220000,4841856.24,8.33%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BJUN,45782C755,INNOVATOR ETFS TR US EQTY BUFR JUN,148358.00,32.655400,4844689.83,8.33%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BMAR,45782C391,INNOVATOR ETFS TR US EQTY BUFR MAR,133998.00,36.118900,4839860.36,8.32%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BMAY,45782C326,INNOVATOR ETFS TR US EQTY BUFR MAY,156626.00,30.919100,4842734.96,8.33%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BNOV,45782C581,INNOVATOR ETFS TR US EQTY BUF NOV,148618.00,32.418100,4817913.19,8.28%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BOCT,45782C771,INNOVATOR ETFS TR US EQTY BUF OCT,137424.00,35.290000,4849692.96,8.34%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,BSEP,45782C664,INNOVATOR ETFS TR US EQTY BUF SEP,144822.00,33.420000,4839951.24,8.32%,58152740.00,2300000,92.000000000000,
10/25/2023,BUFB,Cash&Other,Cash&Other,Cash & Other,97975.36,1.000000,97975.36,0.17%,58152740.00,2300000,92.000000000000,Y
10/25/2023,BUFF,PAPR,45782C870,INNOVATOR ETFS TR US EQT PWR BUF,785875.00,30.450000,23929893.75,8.34%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PAUG,45782C680,INNOVATOR ETFS TR US EQTY PWR BF,774861.00,30.880000,23927707.68,8.34%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PDEC,45782C540,INNOVATOR ETFS TR US EQTY PWR BUF,739984.00,32.000000,23679488.00,8.26%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PFEB,45782C417,INNOVATOR ETFS TR US EQTY PWR BUF,787251.00,30.280000,23837960.28,8.31%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PJAN,45782C508,INNOVATOR ETFS TR US EQTY PWR BUF,689058.00,34.623200,23857392.95,8.32%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PJUL,45782C813,INNOVATOR ETFS TR US EQTY PWR BUF,712672.00,33.580000,23931525.76,8.34%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PJUN,45782C748,INNOVATOR ETFS TR US EQTY PWR BUF,768014.00,31.210000,23969716.94,8.36%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PMAR,45782C383,INNOVATOR ETFS TR US EQTY PWR BUF,717294.00,33.400000,23957619.60,8.35%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PMAY,45782C318,INNOVATOR ETFS TR US EQTY PWR BUF,814279.00,29.370000,23915374.23,8.34%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PNOV,45782C573,INNOVATOR ETFS TR US EQTY PWR BUF,723479.00,32.710000,23664998.09,8.25%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,POCT,45782C797,INNOVATOR ETFS TR US EQTY PWR BUF,708111.00,33.850000,23969557.35,8.36%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,PSEP,45782C656,INNOVATOR ETFS TR US EQTY PWR BUF,740599.00,32.220100,23862173.84,8.32%,286791890.00,7700000,154.000000000000,
10/25/2023,BUFF,Cash&Other,Cash&Other,Cash & Other,288609.50,1.000000,288609.50,0.10%,286791890.00,7700000,154.000000000000,Y
10/25/2023,DBJA,2QQQ  231229C00266270,2QQQ  231229C00266270,QQQ 12/29/2023 266.27 C,236.00,95.372900,2250800.44,31.36%,7177225.00,250000,10.000000000000,
10/25/2023,DBJA,2QQQ  231229C00290400,2QQQ  231229C00290400,QQQ 12/29/2023 290.4 C,-236.00,72.035800,-1700044.88,-23.69%,7177225.00,250000,10.000000000000,
10/25/2023,DBJA,2SPY  231229C00003780,2SPY  231229C00003780,SPY 12/29/2023 3.78 C,164.00,418.132200,6857368.08,95.54%,7177225.00,250000,10.000000000000,
10/25/2023,DBJA,2SPY  231229C00417080,2SPY  231229C00417080,SPY 12/29/2023 417.08 C,-164.00,17.666800,-289735.52,-4.04%,7177225.00,250000,10.000000000000,
10/25/2023,DBJA,2SPY  231229P00348020,2SPY  231229P00348020,SPY 12/29/2023 348.02 P,-164.00,0.989500,-16227.80,-0.23%,7177225.00,250000,10.000000000000,
10/25/2023,DBJA,2SPY  231229P00382410,2SPY  231229P00382410,SPY 12/29/2023 382.41 P,164.00,2.666200,43725.68,0.61%,7177225.00,250000,10.000000000000,
10/25/2023,DBJA,Cash&Other,Cash&Other,Cash & Other,31188.58,1.000000,31188.58,0.43%,7177225.00,250000,10.000000000000,Y
10/25/2023,DSJA,2QQQ  231229C00266300,2QQQ  231229C00266300,QQQ 12/29/2023 266.3 C,68.00,95.343600,648336.48,30.15%,2150212.50,75000,3.000000000000,
10/25/2023,DSJA,2QQQ  231229C00299170,2QQQ  231229C00299170,QQQ 12/29/2023 299.17 C,-68.00,63.713900,-433254.52,-20.15%,2150212.50,75000,3.000000000000,
10/25/2023,DSJA,2SPY  231229C00003870,2SPY  231229C00003870,SPY 12/29/2023 3.87 C,47.00,418.043100,1964802.57,91.38%,2150212.50,75000,3.000000000000,
10/25/2023,DSJA,2SPY  231229C00429660,2SPY  231229C00429660,SPY 12/29/2023 429.66 C,-47.00,9.820300,-46155.41,-2.15%,2150212.50,75000,3.000000000000,
10/25/2023,DSJA,Cash&Other,Cash&Other,Cash & Other,16439.28,1.000000,16439.28,0.76%,2150212.50,75000,3.000000000000,Y
10/25/2023,EALT,4SPY  231229C00001040,4SPY  231229C00001040,SPY 12/29/2023 1.04 C,300.00,420.844000,12625320.00,99.15%,12734000.00,500000,20.000000000000,
