Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
11/02/2023,BMAY,2SPY  240430C00496870,2SPY  240430C00496870,SPY 04/30/2024 496.87 C,-2642.00,0.735400,-194292.68,-0.17%,111802250.00,3625000,145.000000000000,
11/02/2023,BMAY,2SPY  240430P00378500,2SPY  240430P00378500,SPY 04/30/2024 378.5 P,-2642.00,6.061300,-1601395.46,-1.43%,111802250.00,3625000,145.000000000000,
11/02/2023,BMAY,2SPY  240430P00415940,2SPY  240430P00415940,SPY 04/30/2024 415.94 P,2642.00,13.506000,3568285.20,3.19%,111802250.00,3625000,145.000000000000,
11/02/2023,BMAY,Cash&Other,Cash&Other,Cash & Other,235680.48,1.000000,235680.48,0.21%,111802250.00,3625000,145.000000000000,Y
11/02/2023,BNOV,4SPY  241031C00004190,4SPY  241031C00004190,SPY 10/31/2024 4.19 C,2235.00,412.790000,92258565.00,98.69%,93478600.00,2900000,116.000000000000,
11/02/2023,BNOV,4SPY  241031C00504220,4SPY  241031C00504220,SPY 10/31/2024 504.22 C,-2235.00,4.260000,-952110.00,-1.02%,93478600.00,2900000,116.000000000000,
11/02/2023,BNOV,4SPY  241031P00380560,4SPY  241031P00380560,SPY 10/31/2024 380.56 P,-2235.00,11.880000,-2655180.00,-2.84%,93478600.00,2900000,116.000000000000,
11/02/2023,BNOV,4SPY  241031P00418210,4SPY  241031P00418210,SPY 10/31/2024 418.21 P,2235.00,20.690000,4624215.00,4.95%,93478600.00,2900000,116.000000000000,
11/02/2023,BNOV,Cash&Other,Cash&Other,Cash & Other,203899.53,1.000000,203899.53,0.22%,93478600.00,2900000,116.000000000000,Y
11/02/2023,BOCT,4SPY  240930C00004290,4SPY  240930C00004290,SPY 09/30/2024 4.29 C,4076.00,412.850000,168277660.00,97.87%,171935400.00,4875000,195.000000000000,
11/02/2023,BOCT,4SPY  240930C00514340,4SPY  240930C00514340,SPY 09/30/2024 514.34 C,-4076.00,2.050000,-835580.00,-0.49%,171935400.00,4875000,195.000000000000,
11/02/2023,BOCT,4SPY  240930P00389010,4SPY  240930P00389010,SPY 09/30/2024 389.01 P,-4076.00,12.660000,-5160216.00,-3.00%,171935400.00,4875000,195.000000000000,
11/02/2023,BOCT,4SPY  240930P00427490,4SPY  240930P00427490,SPY 09/30/2024 427.49 P,4076.00,22.800000,9293280.00,5.41%,171935400.00,4875000,195.000000000000,
11/02/2023,BOCT,Cash&Other,Cash&Other,Cash & Other,356516.74,1.000000,356516.74,0.21%,171935400.00,4875000,195.000000000000,Y
11/02/2023,BOUT,ACGL,G0450A105,ARCH CAP GROUP LTD,2800.00,90.000000,252000.00,2.16%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,AFYA,G01125106,AFYA LTD,7120.00,16.660000,118619.20,1.02%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,CAH,14149Y108,CARDINAL HEALTH INC,1248.00,93.580000,116787.84,1.00%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,CI,125523100,THE CIGNA GROUP,2256.00,309.410000,698028.96,5.98%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,COOP,62482R107,MR COOPER GROUP INC,8016.00,57.750000,462924.00,3.96%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,EA,285512109,ELECTRONIC ARTS INC,6504.00,123.780000,805065.12,6.89%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,ENSG,29358P101,ENSIGN GROUP INC,1168.00,96.510000,112723.68,0.96%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,EURN,B38564108,EURONAV NV,6376.00,17.950000,114449.20,0.98%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,FCN,302941109,FTI CONSULTING INC,1056.00,217.800000,229996.80,1.97%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,GD,369550108,GENERAL DYNAMICS CORP,3352.00,242.700000,813530.40,6.96%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,HUM,444859102,HUMANA INC,896.00,489.360000,438466.56,3.75%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,LOPE,38526M106,GRAND CANYON ED INC,1944.00,120.010000,233299.44,2.00%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,MNSO,66981J102,MINISO GROUP HLDG LTD,8768.00,25.480000,223408.64,1.91%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,MOH,60855R100,MOLINA HEALTHCARE INC,2040.00,336.830000,687133.20,5.88%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,MSFT,594918104,MICROSOFT CORP,344.00,346.070000,119048.08,1.02%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,MSTR,594972408,MICROSTRATEGY INC,1120.00,426.670000,477870.40,4.09%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,NOC,666807102,NORTHROP GRUMMAN CORP,1688.00,468.260000,790422.88,6.77%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,ORI,680223104,OLD REP INTL CORP,29624.00,27.950000,827990.80,7.09%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,PGR,743315103,PROGRESSIVE CORP,5216.00,159.610000,832525.76,7.13%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,UNH,91324P102,UNITEDHEALTH GROUP INC,1304.00,531.600000,693206.40,5.93%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,URBN,917047102,URBAN OUTFITTERS INC,13480.00,34.210000,461150.80,3.95%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,VERX,92538J106,VERTEX INC,10016.00,23.490000,235275.84,2.01%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,1280.00,369.330000,472742.40,4.05%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,VST,92840M102,VISTRA CORP,21424.00,33.930000,726916.32,6.22%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,VTS,92852X103,VITESSE ENERGY INC,29104.00,23.950000,697040.80,5.97%,11681280.00,400000,8.000000000000,
11/02/2023,BOUT,Cash&Other,Cash&Other,Cash & Other,49803.37,1.000000,49803.37,0.43%,11681280.00,400000,8.000000000000,Y
11/02/2023,BSEP,2SPY  240830C00004520,2SPY  240830C00004520,SPY 08/30/2024 4.52 C,4190.00,413.542300,173274223.70,96.57%,179426100.00,5375000,215.000000000000,
11/02/2023,BSEP,2SPY  240830C00539380,2SPY  240830C00539380,SPY 08/30/2024 539.38 C,-4190.00,0.592400,-248215.60,-0.14%,179426100.00,5375000,215.000000000000,
11/02/2023,BSEP,2SPY  240830P00409820,2SPY  240830P00409820,SPY 08/30/2024 409.82 P,-4190.00,16.157300,-6769908.70,-3.77%,179426100.00,5375000,215.000000000000,
11/02/2023,BSEP,2SPY  240830P00450360,2SPY  240830P00450360,SPY 08/30/2024 450.36 P,4190.00,30.350700,12716943.30,7.09%,179426100.00,5375000,215.000000000000,
11/02/2023,BSEP,Cash&Other,Cash&Other,Cash & Other,449185.15,1.000000,449185.15,0.25%,179426100.00,5375000,215.000000000000,Y
11/02/2023,BSTP,4SPY  241031C00004210,4SPY  241031C00004210,SPY 10/31/2024 4.21 C,972.00,412.384500,40083773.40,98.90%,40528780.00,1550000,62.000000000000,
11/02/2023,BSTP,4SPY  241031C00503090,4SPY  241031C00503090,SPY 10/31/2024 503.09 C,-972.00,4.478900,-435349.08,-1.07%,40528780.00,1550000,62.000000000000,
11/02/2023,BSTP,4SPY  241031P00380590,4SPY  241031P00380590,SPY 10/31/2024 380.59 P,-972.00,11.743800,-1141497.36,-2.82%,40528780.00,1550000,62.000000000000,
11/02/2023,BSTP,4SPY  241031P00418230,4SPY  241031P00418230,SPY 10/31/2024 418.23 P,972.00,20.521600,1994699.52,4.92%,40528780.00,1550000,62.000000000000,
11/02/2023,BSTP,Cash&Other,Cash&Other,Cash & Other,26167.72,1.000000,26167.72,0.06%,40528780.00,1550000,62.000000000000,Y
11/02/2023,BUFB,BAPR,45782C888,INNOVATOR ETFS TR US EQT BUFR APR,140730.00,34.694900,4882613.28,8.33%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BAUG,45782C698,INNOVATOR ETFS TR US EQUT BUFR AUG,149181.00,32.750000,4885677.75,8.33%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BDEC,45782C557,INNOVATOR ETFS TR US EQTY BUF DEC,140793.00,34.528000,4861300.70,8.29%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BFEB,45782C433,INNOVATOR ETFS TR US EQTY BUFR FEB,147558.00,33.028000,4873545.62,8.31%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BJAN,45782C409,INNOVATOR ETFS TR US EQTY BUFR JAN,133746.00,36.324700,4858283.33,8.29%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BJUL,45782C789,INNOVATOR ETFS TR US EQTY BUFR JUL,143029.00,34.170000,4887300.93,8.34%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BJUN,45782C755,INNOVATOR ETFS TR US EQTY BUFR JUN,149970.00,32.560000,4883023.20,8.33%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BMAR,45782C391,INNOVATOR ETFS TR US EQTY BUFR MAR,135454.00,36.029300,4880312.80,8.32%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BMAY,45782C326,INNOVATOR ETFS TR US EQTY BUFR MAY,158328.00,30.820000,4879668.96,8.32%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BNOV,45782C581,INNOVATOR ETFS TR US EQTY BUF NOV,150233.00,32.290000,4851023.57,8.27%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BOCT,45782C771,INNOVATOR ETFS TR US EQTY BUF OCT,138917.00,35.280000,4900991.76,8.36%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,BSEP,45782C664,INNOVATOR ETFS TR US EQTY BUF SEP,146396.00,33.370000,4885234.52,8.33%,58627200.00,2325000,93.000000000000,
11/02/2023,BUFB,Cash&Other,Cash&Other,Cash & Other,98063.62,1.000000,98063.62,0.17%,58627200.00,2325000,93.000000000000,Y
11/02/2023,BUFF,PAPR,45782C870,INNOVATOR ETFS TR US EQT PWR BUF,831802.00,30.410000,25295098.82,8.35%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PAUG,45782C680,INNOVATOR ETFS TR US EQTY PWR BF,820140.00,30.850000,25301319.00,8.35%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PDEC,45782C540,INNOVATOR ETFS TR US EQTY PWR BUF,783229.00,31.900000,24985005.10,8.24%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PFEB,45782C417,INNOVATOR ETFS TR US EQTY PWR BUF,833259.00,30.240600,25198252.12,8.31%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PJAN,45782C508,INNOVATOR ETFS TR US EQTY PWR BUF,729324.00,34.510000,25168971.24,8.30%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PJUL,45782C813,INNOVATOR ETFS TR US EQTY PWR BUF,754315.00,33.570000,25322354.55,8.35%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PJUN,45782C748,INNOVATOR ETFS TR US EQTY PWR BUF,812897.00,31.200000,25362386.40,8.37%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PMAR,45782C383,INNOVATOR ETFS TR US EQTY PWR BUF,759207.00,33.370000,25334737.59,8.36%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PMAY,45782C318,INNOVATOR ETFS TR US EQTY PWR BUF,861862.00,29.350000,25295649.70,8.35%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PNOV,45782C573,INNOVATOR ETFS TR US EQTY PWR BUF,765752.00,32.510000,24894597.52,8.21%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,POCT,45782C797,INNOVATOR ETFS TR US EQTY PWR BUF,749493.00,33.860000,25377832.98,8.37%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,PSEP,45782C656,INNOVATOR ETFS TR US EQTY PWR BUF,783880.00,32.220000,25256613.60,8.33%,303095240.00,8150000,163.000000000000,
11/02/2023,BUFF,Cash&Other,Cash&Other,Cash & Other,301734.44,1.000000,301734.44,0.10%,303095240.00,8150000,163.000000000000,Y
11/02/2023,DBJA,2QQQ  231229C00266270,2QQQ  231229C00266270,QQQ 12/29/2023 266.27 C,236.00,92.832300,2190842.28,30.42%,7202800.00,250000,10.000000000000,
11/02/2023,DBJA,2QQQ  231229C00290400,2QQQ  231229C00290400,QQQ 12/29/2023 290.4 C,-236.00,69.260300,-1634543.08,-22.69%,7202800.00,250000,10.000000000000,
11/02/2023,DBJA,2SPY  231229C00003780,2SPY  231229C00003780,SPY 12/29/2023 3.78 C,164.00,417.204100,6842147.24,94.99%,7202800.00,250000,10.000000000000,
11/02/2023,DBJA,2SPY  231229C00417080,2SPY  231229C00417080,SPY 12/29/2023 417.08 C,-164.00,15.004600,-246075.44,-3.42%,7202800.00,250000,10.000000000000,
11/02/2023,DBJA,2SPY  231229P00348020,2SPY  231229P00348020,SPY 12/29/2023 348.02 P,-164.00,0.550200,-9023.28,-0.13%,7202800.00,250000,10.000000000000,
11/02/2023,DBJA,2SPY  231229P00382410,2SPY  231229P00382410,SPY 12/29/2023 382.41 P,164.00,1.787200,29310.08,0.41%,7202800.00,250000,10.000000000000,
11/02/2023,DBJA,Cash&Other,Cash&Other,Cash & Other,29986.70,1.000000,29986.70,0.42%,7202800.00,250000,10.000000000000,Y
11/02/2023,DSJA,2QQQ  231229C00266300,2QQQ  231229C00266300,QQQ 12/29/2023 266.3 C,68.00,92.802900,631059.72,29.23%,2158987.50,75000,3.000000000000,
11/02/2023,DSJA,2QQQ  231229C00299170,2QQQ  231229C00299170,QQQ 12/29/2023 299.17 C,-68.00,60.818000,-413562.40,-19.16%,2158987.50,75000,3.000000000000,
11/02/2023,DSJA,2SPY  231229C00003870,2SPY  231229C00003870,SPY 12/29/2023 3.87 C,47.00,417.114900,1960440.03,90.80%,2158987.50,75000,3.000000000000,
11/02/2023,DSJA,2SPY  231229C00429660,2SPY  231229C00429660,SPY 12/29/2023 429.66 C,-47.00,7.464300,-35082.21,-1.62%,2158987.50,75000,3.000000000000,
11/02/2023,DSJA,Cash&Other,Cash&Other,Cash & Other,16085.77,1.000000,16085.77,0.75%,2158987.50,75000,3.000000000000,Y
11/02/2023,EALT,4SPY  231229C00001040,4SPY  231229C00001040,SPY 12/29/2023 1.04 C,300.00,419.919400,12597582.00,99.16%,12704050.00,500000,20.000000000000,
11/02/2023,EALT,4SPY  231229C00456550,4SPY  231229C00456550,SPY 12/29/2023 456.55 C,-300.00,0.600600,-18018.00,-0.14%,12704050.00,500000,20.000000000000,
11/02/2023,EALT,4SPY  231229P00363360,4SPY  231229P00363360,SPY 12/29/2023 363.36 P,-300.00,0.868800,-26064.00,-0.21%,12704050.00,500000,20.000000000000,
11/02/2023,EALT,4SPY  231229P00406110,4SPY  231229P00406110,SPY 12/29/2023 406.11 P,300.00,4.714100,141423.00,1.11%,12704050.00,500000,20.000000000000,
