Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/20/2023,BMAR,2SPY  240229P00396270,2SPY  240229P00396270,SPY 02/29/2024 396.27 P,2097.00,7.796500,1634926.05,1.84%,88942595.00,2450000,98.000000000000,
10/20/2023,BMAR,Cash&Other,Cash&Other,Cash & Other,140039.31,1.000000,140039.31,0.16%,88942595.00,2450000,98.000000000000,Y
10/20/2023,BMAY,2SPY  240430C00004170,2SPY  240430C00004170,SPY 04/30/2024 4.17 C,2642.00,419.170000,110744714.00,98.37%,112577275.00,3625000,145.000000000000,
10/20/2023,BMAY,2SPY  240430C00496870,2SPY  240430C00496870,SPY 04/30/2024 496.87 C,-2642.00,1.310000,-346102.00,-0.31%,112577275.00,3625000,145.000000000000,
10/20/2023,BMAY,2SPY  240430P00378500,2SPY  240430P00378500,SPY 04/30/2024 378.5 P,-2642.00,7.550000,-1994710.00,-1.77%,112577275.00,3625000,145.000000000000,
10/20/2023,BMAY,2SPY  240430P00415940,2SPY  240430P00415940,SPY 04/30/2024 415.94 P,2642.00,14.780000,3904876.00,3.47%,112577275.00,3625000,145.000000000000,
10/20/2023,BMAY,Cash&Other,Cash&Other,Cash & Other,261607.74,1.000000,261607.74,0.23%,112577275.00,3625000,145.000000000000,Y
10/20/2023,BNOV,2SPY  231031C00003870,2SPY  231031C00003870,SPY 10/31/2023 3.87 C,2023.00,422.494600,85470657.58,99.79%,85649812.50,2625000,105.000000000000,
10/20/2023,BNOV,2SPY  231031C00497010,2SPY  231031C00497010,SPY 10/31/2023 497.01 C,-2023.00,0.009000,-1820.70,0.00%,85649812.50,2625000,105.000000000000,
10/20/2023,BNOV,2SPY  231031P00351450,2SPY  231031P00351450,SPY 10/31/2023 351.45 P,-2023.00,0.141900,-28706.37,-0.03%,85649812.50,2625000,105.000000000000,
10/20/2023,BNOV,2SPY  231031P00386220,2SPY  231031P00386220,SPY 10/31/2023 386.22 P,2023.00,0.272000,55025.60,0.06%,85649812.50,2625000,105.000000000000,
10/20/2023,BNOV,Cash&Other,Cash&Other,Cash & Other,149174.07,1.000000,149174.07,0.17%,85649812.50,2625000,105.000000000000,Y
10/20/2023,BOCT,4SPY  240930C00004290,4SPY  240930C00004290,SPY 09/30/2024 4.29 C,4056.00,416.210000,168814776.00,98.36%,171626465.00,4850000,194.000000000000,
10/20/2023,BOCT,4SPY  240930C00514340,4SPY  240930C00514340,SPY 09/30/2024 514.34 C,-4056.00,3.380000,-1370928.00,-0.80%,171626465.00,4850000,194.000000000000,
10/20/2023,BOCT,4SPY  240930P00389010,4SPY  240930P00389010,SPY 09/30/2024 389.01 P,-4056.00,14.120000,-5727072.00,-3.34%,171626465.00,4850000,194.000000000000,
10/20/2023,BOCT,4SPY  240930P00427490,4SPY  240930P00427490,SPY 09/30/2024 427.49 P,4056.00,23.530000,9543768.00,5.56%,171626465.00,4850000,194.000000000000,
10/20/2023,BOCT,Cash&Other,Cash&Other,Cash & Other,355761.28,1.000000,355761.28,0.21%,171626465.00,4850000,194.000000000000,Y
10/20/2023,BOUT,ACGL,G0450A105,ARCH CAP GROUP LTD,1416.00,83.780000,118632.48,1.00%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,968.00,246.080000,238205.44,2.00%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,AMAT,038222105,APPLIED MATLS INC,848.00,134.430000,113996.64,0.96%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,AOS,831865209,SMITH A O CORP,1704.00,67.010000,114185.04,0.96%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,AXON,05464C101,AXON ENTERPRISE INC,256.00,212.310000,54351.36,0.46%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,BAH,099502106,BOOZ ALLEN HAMILTON HLDG CORP CL A,424.00,123.310000,52283.44,0.44%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,BSY,08265T208,BENTLEY SYS INC,4568.00,51.360000,234612.48,1.97%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,CB,H1467J104,CHUBB LIMITED,264.00,210.550000,55585.20,0.47%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,CDAY,15677J108,CERIDIAN HCM HLDG INC,1648.00,71.300000,117502.40,0.99%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,CNM,21874C102,CORE & MAIN INC,7608.00,30.150000,229381.20,1.93%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,CPRT,217204106,COPART INC,2616.00,44.330000,115967.28,0.98%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,CRBG,21871X109,COREBRIDGE FINL INC,17408.00,21.200000,369049.60,3.10%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,CSCO,17275R102,CISCO SYS INC,1008.00,53.320000,53746.56,0.45%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,CW,231561101,CURTISS WRIGHT CORP,576.00,203.300000,117100.80,0.98%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,DBX,26210C104,DROPBOX INC,1968.00,27.320000,53765.76,0.45%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,DLR,253868103,DIGITAL RLTY TR INC,3416.00,115.640000,395026.24,3.32%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,EA,285512109,ELECTRONIC ARTS INC,2736.00,128.230000,350837.28,2.95%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,GD,369550108,GENERAL DYNAMICS CORP,1720.00,237.950000,409274.00,3.44%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,HQY,42226A107,HEALTHEQUITY INC,3208.00,76.130000,244225.04,2.05%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,HSBC,404280406,HSBC HLDGS PLC,9032.00,39.110000,353241.52,2.97%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,ITT,45073V108,ITT INC,552.00,94.570000,52202.64,0.44%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,KBR,48242W106,KBR INC,5896.00,59.800000,352580.80,2.97%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,KLAC,482480100,KLA CORP,248.00,465.050000,115332.40,0.97%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,LOPE,38526M106,GRAND CANYON ED INC,1024.00,116.300000,119091.20,1.00%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,LRCX,512807108,LAM RESEARCH CORP,376.00,601.950000,226333.20,1.90%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,MANH,562750109,MANHATTAN ASSOCIATES INC,272.00,196.260000,53382.72,0.45%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,META,30303M102,META PLATFORMS INC,168.00,312.810000,52552.08,0.44%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,MSFT,594918104,MICROSOFT CORP,160.00,331.320000,53011.20,0.45%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,NBIX,64125C109,NEUROCRINE BIOSCIENCES INC,2120.00,111.130000,235595.60,1.98%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,NOC,666807102,NORTHROP GRUMMAN CORP,856.00,489.940000,419388.64,3.53%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,NOG,665531307,NORTHERN OIL & GAS INC,10336.00,40.620000,419848.32,3.53%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,NTES,64110W102,NETEASE INC,2264.00,102.750000,232626.00,1.96%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,NVDA,67066G104,NVIDIA CORPORATION,120.00,421.010000,50521.20,0.42%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,OKTA,679295105,OKTA INC,2880.00,85.460000,246124.80,2.07%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,OLED,91347P105,UNIVERSAL DISPLAY CORP,2608.00,158.380000,413055.04,3.47%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,PAYX,704326107,PAYCHEX INC,3040.00,118.190000,359297.60,3.02%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,PCOR,74275K108,PROCORE TECHNOLOGIES INC,5296.00,64.550000,341856.80,2.88%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,PGR,743315103,PROGRESSIVE CORP,2704.00,157.800000,426691.20,3.59%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,PKG,695156109,PACKAGING CORP AMER,2768.00,149.550000,413954.40,3.48%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,RACE,N3167Y103,FERRARI NV,168.00,301.390000,50633.52,0.43%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,RDN,750236101,RADIAN GROUP INC,15952.00,25.180000,401671.36,3.38%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,REVG,749527107,REV GROUP INC,15568.00,14.940000,232585.92,1.96%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,SMAR,83200N103,SMARTSHEET INC,5728.00,42.790000,245101.12,2.06%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,SPXC,78473E103,SPX TECHNOLOGIES INC,1496.00,77.910000,116553.36,0.98%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,STVN,T9224W109,STEVANATO GROUP S P A,10864.00,33.450000,363400.80,3.06%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,UNH,91324P102,UNITEDHEALTH GROUP INC,672.00,531.630000,357255.36,3.00%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,UNM,91529Y106,UNUM GROUP,7184.00,50.440000,362360.96,3.05%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,VERX,92538J106,VERTEX INC,5112.00,23.730000,121307.76,1.02%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,968.00,364.800000,353126.40,2.97%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,WMB,969457100,WILLIAMS COS INC,11896.00,35.570000,423140.72,3.56%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,XPO,983793100,XPO INC,5664.00,71.540000,405202.56,3.41%,11889680.00,400000,8.000000000000,
10/20/2023,BOUT,Cash&Other,Cash&Other,Cash & Other,82184.08,1.000000,82184.08,0.69%,11889680.00,400000,8.000000000000,Y
10/20/2023,BSEP,2SPY  240830C00004520,2SPY  240830C00004520,SPY 08/30/2024 4.52 C,4132.00,417.490000,172506868.00,96.93%,177964460.00,5300000,212.000000000000,
10/20/2023,BSEP,2SPY  240830C00539380,2SPY  240830C00539380,SPY 08/30/2024 539.38 C,-4132.00,0.890000,-367748.00,-0.21%,177964460.00,5300000,212.000000000000,
10/20/2023,BSEP,2SPY  240830P00409820,2SPY  240830P00409820,SPY 08/30/2024 409.82 P,-4132.00,17.510000,-7235132.00,-4.07%,177964460.00,5300000,212.000000000000,
10/20/2023,BSEP,2SPY  240830P00450360,2SPY  240830P00450360,SPY 08/30/2024 450.36 P,4132.00,30.460000,12586072.00,7.07%,177964460.00,5300000,212.000000000000,
10/20/2023,BSEP,Cash&Other,Cash&Other,Cash & Other,463365.70,1.000000,463365.70,0.26%,177964460.00,5300000,212.000000000000,Y
10/20/2023,BSTP,4SPY  240930C00004330,4SPY  240930C00004330,SPY 09/30/2024 4.33 C,966.00,416.094300,40194709.38,98.39%,40850560.00,1550000,62.000000000000,
10/20/2023,BSTP,4SPY  240930C00515460,4SPY  240930C00515460,SPY 09/30/2024 515.46 C,-966.00,3.083200,-297837.12,-0.73%,40850560.00,1550000,62.000000000000,
10/20/2023,BSTP,4SPY  240930P00389030,4SPY  240930P00389030,SPY 09/30/2024 389.03 P,-966.00,13.931300,-1345763.58,-3.29%,40850560.00,1550000,62.000000000000,
10/20/2023,BSTP,4SPY  240930P00427510,4SPY  240930P00427510,SPY 09/30/2024 427.51 P,966.00,23.404900,2260913.34,5.53%,40850560.00,1550000,62.000000000000,
10/20/2023,BSTP,Cash&Other,Cash&Other,Cash & Other,35573.55,1.000000,35573.55,0.09%,40850560.00,1550000,62.000000000000,Y
10/20/2023,BUFB,BAPR,45782C888,INNOVATOR ETFS TR US EQT BUFR APR,139217.00,34.966800,4867973.00,8.33%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BAUG,45782C698,INNOVATOR ETFS TR US EQUT BUFR AUG,147577.00,32.943800,4861747.17,8.32%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BDEC,45782C557,INNOVATOR ETFS TR US EQTY BUF DEC,139280.00,34.926000,4864493.28,8.32%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BFEB,45782C433,INNOVATOR ETFS TR US EQTY BUFR FEB,145972.00,33.280000,4857948.16,8.31%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BJAN,45782C409,INNOVATOR ETFS TR US EQTY BUFR JAN,132308.00,36.640000,4847765.12,8.30%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BJUL,45782C789,INNOVATOR ETFS TR US EQTY BUFR JUL,141492.00,34.406200,4868202.05,8.33%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BJUN,45782C755,INNOVATOR ETFS TR US EQTY BUFR JUN,148358.00,32.760000,4860208.08,8.32%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BMAR,45782C391,INNOVATOR ETFS TR US EQTY BUFR MAR,133998.00,36.270000,4860107.46,8.32%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BMAY,45782C326,INNOVATOR ETFS TR US EQTY BUFR MAY,156626.00,31.030000,4860104.78,8.32%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BNOV,45782C581,INNOVATOR ETFS TR US EQTY BUF NOV,148618.00,32.661900,4854146.25,8.31%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BOCT,45782C771,INNOVATOR ETFS TR US EQTY BUF OCT,137424.00,35.440000,4870306.56,8.33%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,BSEP,45782C664,INNOVATOR ETFS TR US EQTY BUF SEP,144822.00,33.610000,4867467.42,8.33%,58439320.00,2300000,92.000000000000,
10/20/2023,BUFB,Cash&Other,Cash&Other,Cash & Other,98371.75,1.000000,98371.75,0.17%,58439320.00,2300000,92.000000000000,Y
10/20/2023,BUFF,PAPR,45782C870,INNOVATOR ETFS TR US EQT PWR BUF,770566.00,30.580000,23563908.28,8.34%,282632740.00,7550000,151.000000000000,
10/20/2023,BUFF,PAUG,45782C680,INNOVATOR ETFS TR US EQTY PWR BF,759768.00,31.030000,23575601.04,8.34%,282632740.00,7550000,151.000000000000,
10/20/2023,BUFF,PDEC,45782C540,INNOVATOR ETFS TR US EQTY PWR BUF,725569.00,32.268300,23412878.16,8.28%,282632740.00,7550000,151.000000000000,
10/20/2023,BUFF,PFEB,45782C417,INNOVATOR ETFS TR US EQTY PWR BUF,771915.00,30.466600,23517625.54,8.32%,282632740.00,7550000,151.000000000000,
10/20/2023,BUFF,PJAN,45782C508,INNOVATOR ETFS TR US EQTY PWR BUF,675636.00,34.770000,23491863.72,8.31%,282632740.00,7550000,151.000000000000,
10/20/2023,BUFF,PJUL,45782C813,INNOVATOR ETFS TR US EQTY PWR BUF,698791.00,33.710000,23556244.61,8.33%,282632740.00,7550000,151.000000000000,
10/20/2023,BUFF,PJUN,45782C748,INNOVATOR ETFS TR US EQTY PWR BUF,753053.00,31.353000,23610470.71,8.35%,282632740.00,7550000,151.000000000000,
10/20/2023,BUFF,PMAR,45782C383,INNOVATOR ETFS TR US EQTY PWR BUF,703323.00,33.530000,23582420.19,8.34%,282632740.00,7550000,151.000000000000,
